2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"220117 BARRA D'ALCANTARA";-;-;-;-;2;3;7;8;5;-;-;3;3;2;2;3;4;2;6;5;-;2;3;2;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"220120 BARRAS";-;-;-;-;-;-;2;5;1;3;7;4;2;6;2;2;3;2;2;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;48
"220130 BARREIRAS DO PIAUI";-;-;-;-;-;-;1;-;-;1;-;2;-;2;-;1;-;3;3;-;4;2;2;1;3;1;2;5;3;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"220140 BARRO DURO";-;1;1;2;5;10;21;5;7;7;4;-;1;1;-;2;4;1;4;-;1;1;2;2;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85
"220150 BATALHA";-;-;-;-;-;-;1;-;-;1;-;1;-;1;1;2;2;7;4;3;10;7;15;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
"220155 BELA VISTA DO PIAUI";-;-;-;-;-;-;-;-;-;1;-;2;-;5;9;5;2;2;-;-;7;1;-;3;1;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"220157 BELEM DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;7;7;12;7;10;5;10;-;4;2;1;2;4;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86
"220160 BENEDITINOS";-;1;2;1;1;1;2;3;3;5;11;7;4;4;2;7;3;1;9;4;5;3;2;8;4;6;5;4;2;-;2;3;2;3;-;-;1;-;3;-;-;1;-;-;-;-;-;1;1;-;2;-;-;-;129
"220170 BERTOLINIA";-;-;-;-;-;-;-;-;-;-;-;3;2;4;8;9;8;5;8;4;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"220173 BETANIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;5;12;3;9;-;1;-;1;2;1;3;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49
"220177 BOA HORA";-;-;1;-;-;-;3;-;-;1;-;1;1;1;-;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220180 BOCAINA";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3;-;-;1;2;6;2;-;1;1;5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"220190 BOM JESUS";-;11;37;48;41;81;144;180;207;127;177;137;44;14;30;28;26;52;48;35;42;45;22;15;39;14;11;12;4;15;5;3;2;4;2;5;4;1;1;2;3;2;-;1;3;2;4;2;2;2;2;2;7;-;1747
"220191 BOM PRINCIPIO DO PIAUI";-;-;-;1;-;-;-;-;1;2;2;1;2;1;-;-;-;-;-;-;3;1;2;1;-;2;-;4;-;-;4;4;8;11;15;10;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81
"220192 BONFIM DO PIAUI";-;-;-;-;-;-;1;1;7;2;5;7;4;-;-;2;-;2;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"220194 BOQUEIRAO DO PIAUI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220196 BRASILEIRA";-;-;-;-;1;-;-;1;-;1;2;2;1;-;1;3;4;2;1;-;1;2;1;-;-;1;-;1;1;-;1;3;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"220198 BREJO DO PIAUI";-;-;-;-;-;-;-;1;-;-;-;2;5;4;3;1;1;-;-;-;4;4;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"220200 BURITI DOS LOPES";-;-;1;-;-;1;-;-;1;-;1;1;-;1;-;-;-;4;1;-;1;7;4;2;6;3;-;1;-;-;1;-;2;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;41
"220202 BURITI DOS MONTES";-;-;1;-;-;2;-;-;-;1;4;2;1;2;3;1;2;2;1;3;9;7;12;9;7;4;4;12;16;21;10;7;3;3;-;1;-;-;-;3;2;-;2;9;3;-;2;4;1;-;2;-;-;-;178
"220205 CABECEIRAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"220207 CAJAZEIRAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220208 CAJUEIRO DA PRAIA";-;-;-;-;1;1;-;1;-;1;4;3;19;14;11;7;19;20;10;12;18;6;9;6;1;6;2;2;1;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;178
"220209 CALDEIRAO GRANDE DO PIAUI";-;-;-;-;-;-;-;-;-;2;-;1;7;7;44;3;21;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86
"220210 CAMPINAS DO PIAUI";-;-;-;-;1;1;-;3;1;9;28;42;9;-;2;5;1;3;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111
"220211 CAMPO ALEGRE DO FIDALGO";-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220213 CAMPO GRANDE DO PIAUI";-;-;-;1;1;-;3;9;9;14;5;7;2;2;8;15;12;3;1;3;5;5;2;2;1;-;-;2;-;-;2;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117
"220217 CAMPO LARGO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220220 CAMPO MAIOR";-;2;1;5;13;25;28;53;30;25;34;18;19;7;21;7;12;7;13;12;6;3;7;2;2;3;4;-;5;-;2;1;1;-;-;1;1;1;3;2;4;-;-;1;3;1;2;-;-;-;-;-;-;-;387
"220225 CANAVIEIRA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220230 CANTO DO BURITI";-;-;-;1;2;2;1;3;2;5;3;5;2;16;13;12;13;47;50;53;65;20;5;1;6;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;334
"220240 CAPITAO DE CAMPOS";-;-;-;-;-;1;-;1;2;4;7;9;4;1;1;1;3;1;2;-;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"220245 CAPITAO GERVASIO OLIVEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;4;2;10;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"220250 CARACOL";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;3;4;24;5;6;1;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;53
"220253 CARAUBAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;2;-;1;-;-;2;-;-;-;-;-;2;-;3;3;5;3;7;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"220255 CARIDADE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;2;3;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"220260 CASTELO DO PIAUI";-;-;-;-;-;-;1;-;1;-;1;-;-;1;4;1;5;4;3;4;6;5;1;1;1;-;-;2;2;1;-;-;-;2;2;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;50
"220265 CAXINGO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220270 COCAL";-;-;1;-;2;-;-;-;-;-;-;1;3;16;16;26;43;35;31;42;21;6;1;1;1;1;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;252
"220271 COCAL DE TELHA";-;-;-;-;1;-;-;-;1;-;-;-;1;1;3;-;6;2;2;2;3;4;-;-;-;1;-;1;2;1;1;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"220272 COCAL DOS ALVES";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;1;1;2;1;1;1;-;-;-;1;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"220273 COIVARAS";-;-;-;-;-;-;1;-;3;-;1;1;-;-;3;3;2;1;1;3;4;2;-;1;2;4;2;1;-;2;1;1;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;42
"220275 COLONIA DO GURGUEIA";-;1;-;-;-;2;-;1;1;4;5;2;-;-;-;-;-;-;1;-;2;4;2;10;5;1;-;-;-;1;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"220277 COLONIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"220280 CONCEICAO DO CANINDE";-;-;-;-;-;1;-;-;-;-;-;-;1;1;5;9;8;5;9;11;8;5;5;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71
"220285 CORONEL JOSE DIAS";-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;2;1;1;1;6;7;1;1;-;-;-;-;1;2;2;2;6;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"220290 CORRENTE";-;1;1;-;2;-;2;1;4;2;-;5;6;2;7;18;12;7;9;8;13;10;6;7;5;10;1;1;4;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;147
"220300 CRISTALANDIA DO PIAUI";-;-;-;1;-;2;-;-;2;-;-;-;1;1;2;2;1;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220310 CRISTINO CASTRO";-;-;-;-;-;2;1;2;1;3;6;8;11;29;4;1;1;1;-;1;-;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76
"220320 CURIMATA";-;7;18;21;31;32;20;17;18;9;12;16;7;7;10;13;11;22;14;26;27;19;9;11;2;3;4;2;3;3;1;-;-;1;-;1;-;1;6;1;2;-;1;-;2;1;-;1;-;2;5;4;-;-;423
"220323 CURRAIS";-;3;15;10;8;8;13;17;35;57;36;18;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;233
"220325 CURRALINHOS";-;3;7;-;-;2;1;-;1;-;1;8;8;-;6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8;12;13;2;-;-;81
"220327 CURRAL NOVO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;6;3;2;2;-;1;-;1;2;5;2;1;1;6;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;35
"220330 DEMERVAL LOBAO";-;-;-;-;1;2;-;-;-;-;1;2;-;1;9;2;-;-;1;3;1;1;7;-;4;1;1;1;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;44
"220335 DIRCEU ARCOVERDE";-;-;1;2;10;1;4;-;3;4;-;1;2;1;3;16;14;11;4;2;7;2;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
"220340 DOM EXPEDITO LOPES";-;-;-;-;-;1;1;-;-;1;1;1;2;8;5;4;2;3;3;1;1;1;3;-;3;4;2;3;-;9;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64
"220342 DOMINGOS MOURAO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;1;27;13;8;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
"220345 DOM INOCENCIO";-;1;1;2;2;-;1;-;3;1;-;6;9;3;17;13;12;19;12;13;14;15;4;7;5;5;7;4;1;-;3;-;2;-;1;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;188
"220350 ELESBAO VELOSO";-;-;-;1;-;1;1;1;1;-;-;-;2;-;1;-;4;-;4;2;-;2;8;11;18;18;2;14;6;2;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;105
"220360 ELISEU MARTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;8;19;7;5;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
"220370 ESPERANTINA";-;1;1;-;9;14;11;5;11;20;10;13;18;17;26;20;23;14;10;15;24;13;18;14;5;14;16;9;3;2;4;1;4;-;-;2;2;-;-;-;1;-;-;-;2;-;1;-;3;-;-;-;-;-;376
"220375 FARTURA DO PIAUI";-;-;-;-;-;-;-;-;4;-;-;-;1;4;5;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220380 FLORES DO PIAUI";-;-;-;-;-;1;-;-;-;-;-;6;-;-;-;-;-;4;1;-;1;11;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;30
"220390 FLORIANO";-;1;3;4;10;3;7;16;16;18;17;16;22;12;39;46;42;38;35;38;37;21;31;41;24;16;15;14;12;4;6;4;2;3;-;2;1;-;1;1;-;3;-;-;-;-;1;1;-;1;1;-;-;-;625
"220400 FRANCINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220410 FRANCISCO AYRES";-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;-;3;1;-;-;2;5;7;5;5;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;36
"220415 FRANCISCO MACEDO";-;-;-;-;1;1;-;-;-;1;1;1;-;-;-;-;1;1;2;-;1;1;2;1;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"220420 FRANCISCO SANTOS";-;-;-;-;-;-;-;-;2;-;1;3;-;1;-;-;-;1;-;1;-;-;-;1;1;8;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"220430 FRONTEIRAS";-;-;-;-;-;-;-;1;1;-;2;1;2;3;3;5;5;-;-;6;6;5;8;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"220435 GEMINIANO";-;5;14;16;3;5;5;2;8;6;14;11;10;4;7;12;13;3;3;11;10;4;16;11;3;13;8;2;2;-;-;3;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;227
"220440 GILBUES";-;-;-;-;-;-;1;2;1;-;-;1;3;6;8;6;14;13;10;13;22;15;10;4;3;4;6;2;3;3;4;1;1;-;-;-;1;1;-;1;4;-;1;1;-;-;2;1;-;-;-;-;-;-;168
"220450 GUADALUPE";-;-;1;-;1;5;24;18;30;32;31;19;9;21;14;6;10;8;11;14;13;2;1;2;2;2;1;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;3;2;-;-;-;-;-;-;286
"220455 GUARIBAS";-;-;-;1;6;5;-;1;-;-;-;-;-;4;2;2;6;1;5;6;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"220460 HUGO NAPOLEAO";-;1;2;-;3;-;-;3;1;4;2;-;1;1;1;2;-;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;26
"220465 ILHA GRANDE";-;1;-;-;-;-;1;1;-;1;-;5;-;1;2;3;2;1;6;9;4;-;6;7;4;3;2;1;-;2;1;2;6;4;2;-;2;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;82
"220470 INHUMA";-;1;1;-;-;1;1;3;-;4;5;2;6;11;29;46;72;93;45;30;12;8;11;-;2;2;4;2;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;395
"220480 IPIRANGA DO PIAUI";-;-;-;-;2;1;1;-;1;5;3;10;13;18;16;9;16;20;4;2;2;3;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;133
"220490 ISAIAS COELHO";-;-;-;-;-;-;1;1;1;2;2;1;2;-;2;4;4;7;3;6;5;2;7;5;1;3;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
"220500 ITAINOPOLIS";-;-;-;-;-;1;-;-;-;-;1;1;7;10;7;6;16;38;14;7;2;3;4;12;9;8;10;8;3;4;-;3;1;1;5;2;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;186
"220510 ITAUEIRA";-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220515 JACOBINA DO PIAUI";-;-;1;-;-;-;-;-;-;-;3;1;7;5;9;10;1;4;1;-;-;2;-;-;-;2;1;1;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"220520 JAICOS";-;-;1;-;2;-;3;-;2;3;3;10;21;16;23;10;22;51;78;78;29;48;30;21;24;18;13;13;6;3;4;2;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;538
"220525 JARDIM DO MULATO";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;4;3;5;1;1;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"220527 JATOBA DO PIAUI";-;-;-;-;-;-;-;2;1;-;-;2;-;3;1;1;1;4;1;3;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"220530 JERUMENHA";-;-;-;-;-;2;8;1;-;2;2;4;-;-;1;1;4;3;4;9;4;3;1;1;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"220535 JOAO COSTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
"220540 JOAQUIM PIRES";-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220545 JOCA MARQUES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220550 JOSE DE FREITAS";-;-;-;-;-;-;-;-;3;1;8;8;14;13;7;12;15;9;5;4;2;3;4;1;-;2;1;-;-;-;1;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117
"220551 JUAZEIRO DO PIAUI";-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;8
"220552 JULIO BORGES";-;3;-;2;4;5;7;5;2;9;4;4;1;1;2;3;2;2;1;3;-;3;1;6;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;4;6;-;1;-;-;89
"220553 JUREMA";-;-;-;-;-;-;4;11;-;-;4;6;-;3;1;4;20;8;6;20;6;11;24;2;7;8;8;4;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;160
"220554 LAGOINHA DO PIAUI";-;3;-;-;-;-;-;1;-;-;1;-;-;-;1;-;4;-;3;2;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;8;4;10;5;10;2;1;-;66
"220555 LAGOA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"220556 LAGOA DO BARRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;1;1;3;3;7;2;4;5;3;3;1;4;1;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;46
"220557 LAGOA DE SAO FRANCISCO";-;3;3;1;-;3;3;9;4;3;1;12;5;1;4;3;1;1;-;1;5;1;2;3;1;-;2;2;2;2;1;5;2;6;5;3;2;1;3;2;1;-;-;-;-;2;2;-;4;2;-;-;-;-;119
"220558 LAGOA DO PIAUI";-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;1;-;-;1;1;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"220559 LAGOA DO SITIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"220560 LANDRI SALES";-;-;-;-;-;2;-;1;5;-;1;4;2;2;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"220570 LUIS CORREIA";-;2;3;-;1;1;3;3;-;4;12;32;21;39;61;61;79;70;58;25;47;21;8;26;8;19;10;12;12;2;8;7;16;4;7;6;4;2;1;2;2;-;-;-;1;-;-;-;3;-;1;2;-;-;706
"220580 LUZILANDIA";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;1;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"220585 MADEIRO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220590 MANOEL EMIDIO";-;-;-;-;-;-;-;-;5;2;4;15;-;-;-;1;1;-;1;-;-;1;4;3;2;1;2;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"220595 MARCOLANDIA";-;-;-;1;1;3;3;1;1;8;8;8;19;5;8;13;5;9;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;96
"220600 MARCOS PARENTE";-;7;1;-;-;2;-;-;2;3;4;7;3;5;7;-;1;-;6;3;2;2;2;3;1;14;1;-;4;-;2;-;-;1;1;-;-;3;-;-;3;-;-;-;-;1;-;-;2;2;7;1;-;-;103
"220605 MASSAPE DO PIAUI";-;-;-;-;-;1;-;-;-;1;-;-;1;-;5;-;3;6;21;72;34;9;11;26;31;-;4;6;4;1;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;243
"220610 MATIAS OLIMPIO";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;4;11;18;10;6;12;5;21;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92
