2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"290205 ARACAS";-;-;-;-;1;3;-;-;-;1;-;-;1;-;1;-;-;1;-;1;-;2;1;4;-;1;4;1;2;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;1;1;-;1;-;-;-;31
"290210 ARACI";-;2;3;7;7;8;20;43;60;127;151;142;79;36;48;34;15;17;25;17;84;112;116;61;28;24;13;11;6;10;6;5;7;3;1;4;6;7;6;3;3;6;15;11;5;6;6;7;7;6;5;4;1;1;1437
"290220 ARAMARI";-;2;12;4;1;4;-;2;8;9;-;-;-;-;-;3;1;1;2;-;-;-;-;-;-;-;-;1;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"290225 ARATACA";-;-;-;-;-;1;3;4;5;3;4;6;2;3;1;3;2;3;2;3;-;1;4;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;57
"290230 ARATUIPE";-;-;-;-;-;-;-;-;-;3;6;2;-;-;-;-;1;-;1;-;1;-;-;1;-;-;-;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"290240 AURELINO LEAL";-;-;-;2;1;1;2;4;9;15;8;1;1;1;4;13;5;6;4;1;-;-;-;2;-;1;3;-;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;90
"290250 BAIANOPOLIS";-;-;-;-;-;6;4;3;8;11;19;43;22;12;4;8;4;19;2;3;21;5;5;2;4;2;9;2;3;1;1;-;2;1;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;230
"290260 BAIXA GRANDE";-;1;-;2;1;5;4;3;2;6;10;7;11;3;11;14;15;17;29;24;16;20;29;17;11;8;11;17;7;8;7;4;5;1;3;2;1;2;-;-;1;-;1;-;-;1;-;-;-;3;1;1;-;-;342
"290265 BANZAE";-;-;1;-;-;-;1;2;4;3;2;5;4;1;1;-;3;6;20;9;6;4;3;7;7;4;7;9;2;2;2;-;-;-;-;4;2;2;1;3;2;3;1;1;-;-;-;-;-;-;-;-;-;-;134
"290270 BARRA";-;1;5;2;5;8;17;31;95;88;45;67;40;20;19;37;94;89;190;138;75;119;36;26;23;28;18;19;6;4;7;6;6;3;2;2;5;3;4;-;-;1;-;2;1;1;3;2;2;3;1;-;-;-;1399
"290280 BARRA DA ESTIVA";-;9;3;6;6;11;26;14;13;17;12;32;18;12;15;13;46;48;69;47;9;7;6;9;4;4;1;2;1;-;-;-;-;1;-;1;-;-;-;2;2;3;-;1;1;3;1;3;6;1;1;3;-;-;489
"290290 BARRA DO CHOCA";-;1;4;5;9;23;41;82;245;475;444;327;28;4;6;2;4;7;6;5;3;2;6;4;1;1;2;7;6;1;-;-;-;2;1;2;2;4;1;2;2;-;-;1;4;4;1;3;3;3;-;3;-;-;1789
"290300 BARRA DO MENDES";-;3;7;8;5;30;46;29;74;56;66;30;14;35;47;52;49;45;47;51;77;63;84;43;33;16;3;11;3;1;2;5;2;1;1;2;3;1;2;-;-;-;-;-;1;-;-;1;2;1;1;3;-;-;1056
"290310 BARRA DO ROCHA";-;-;-;-;1;1;1;2;6;13;18;36;14;23;36;58;52;34;33;31;31;10;14;4;6;4;4;3;1;1;1;1;-;-;-;-;-;2;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;-;445
"290320 BARREIRAS";-;57;113;215;330;487;602;655;789;825;732;647;436;532;570;537;425;349;415;420;341;279;272;294;288;228;213;114;100;90;62;60;42;56;46;46;38;27;39;48;27;16;26;21;8;11;7;16;15;13;14;16;15;12;12036
"290323 BARRO ALTO";-;-;2;5;4;6;10;5;14;15;29;16;6;11;13;13;16;14;23;23;13;14;17;8;7;2;2;2;2;1;3;-;1;-;-;1;1;-;1;-;-;-;-;1;1;8;4;4;7;3;6;-;-;-;334
"290327 BARROCAS";-;5;2;1;3;1;2;7;32;40;63;45;7;3;2;7;18;30;30;47;46;45;70;45;57;51;27;18;19;11;9;3;4;4;1;-;-;2;4;-;1;-;-;1;-;-;-;-;-;1;2;1;3;-;770
"290330 BARRO PRETO";-;-;8;5;8;9;3;15;25;31;26;30;33;17;13;13;31;46;43;42;50;21;25;10;19;11;3;4;1;1;1;-;-;-;1;-;-;3;1;-;1;-;-;7;9;5;3;7;6;5;5;-;1;-;598
"290340 BELMONTE";-;23;36;40;62;28;57;47;72;94;70;48;68;58;50;56;20;49;59;70;53;24;46;51;43;59;33;16;11;7;10;9;15;6;5;-;3;1;3;2;3;4;8;6;3;10;10;6;8;8;5;5;4;-;1484
"290350 BELO CAMPO";-;-;2;9;10;13;17;19;22;65;100;76;68;10;6;12;8;7;4;4;1;-;4;-;1;1;1;2;1;1;1;1;-;-;-;-;-;1;1;1;1;-;-;-;-;1;-;-;1;1;-;-;3;-;476
"290360 BIRITINGA";-;1;-;-;-;1;3;3;13;36;37;8;14;20;32;46;48;46;37;53;49;49;25;24;10;11;8;5;6;9;2;4;-;2;1;-;2;2;2;2;-;-;-;2;1;-;1;-;1;-;-;-;-;-;616
"290370 BOA NOVA";-;1;2;7;4;-;5;4;7;8;8;4;3;2;10;12;22;29;16;27;19;23;20;8;3;5;3;3;4;4;-;1;-;1;2;3;-;1;-;4;3;4;5;2;2;5;-;14;19;6;6;4;-;-;345
"290380 BOA VISTA DO TUPIM";-;4;12;17;6;3;1;4;7;8;9;27;7;4;8;10;9;14;18;-;11;-;2;2;2;-;5;2;2;2;2;1;6;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;1;4;5;1;220
"290390 BOM JESUS DA LAPA";-;14;25;70;55;57;77;143;213;263;185;100;48;37;59;71;74;71;97;90;62;83;75;67;30;27;19;18;16;8;8;5;5;7;2;5;10;1;2;2;3;2;1;-;1;2;2;4;2;6;4;2;6;-;2236
"290395 BOM JESUS DA SERRA";-;-;-;4;-;5;3;3;13;16;48;93;34;1;-;1;-;4;2;1;-;-;-;1;1;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;237
"290400 BONINAL";-;-;-;-;-;1;1;5;22;21;37;42;37;24;35;34;38;57;61;36;26;10;11;12;9;6;7;2;4;3;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;543
"290405 BONITO";-;16;21;69;111;164;170;118;87;114;86;114;19;5;4;19;11;11;6;3;1;4;5;2;2;-;3;3;1;-;-;2;1;1;-;-;1;-;-;-;-;1;2;-;1;2;4;4;1;1;-;2;-;-;1192
"290410 BOQUIRA";-;7;5;5;7;23;20;9;16;35;36;34;18;14;37;65;79;82;70;61;27;25;37;12;3;4;10;11;9;2;6;2;5;2;-;-;2;1;-;-;1;-;-;-;-;-;2;3;4;-;3;2;-;-;796
"290420 BOTUPORA";-;4;2;2;3;41;40;55;73;111;135;155;35;5;22;13;19;27;20;30;16;8;10;8;5;4;8;7;-;2;2;-;-;4;3;2;-;1;1;3;3;1;3;2;1;4;7;3;6;-;7;7;-;-;920
"290430 BREJOES";-;1;2;5;9;15;33;58;66;48;16;10;4;4;4;14;11;19;17;25;17;10;16;16;16;14;13;2;10;5;4;1;1;1;1;1;1;2;1;1;-;2;-;-;1;-;-;1;-;-;4;1;-;-;503
"290440 BREJOLANDIA";-;8;4;4;6;13;17;16;41;28;41;34;27;21;20;15;20;30;38;34;39;25;17;13;25;12;13;10;8;3;2;1;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;590
"290450 BROTAS DE MACAUBAS";-;5;2;3;3;6;1;2;3;6;28;8;10;15;9;12;8;6;12;10;7;10;12;25;11;6;7;4;2;5;1;4;-;2;5;2;1;4;1;1;-;-;-;-;1;-;1;-;-;2;1;-;1;-;265
"290460 BRUMADO";-;7;6;6;15;21;28;47;143;288;242;209;110;28;37;61;58;115;145;142;182;121;88;97;54;48;46;51;30;25;28;13;12;16;4;9;7;3;4;2;5;1;9;21;5;-;4;3;4;13;3;4;1;-;2621
"290470 BUERAREMA";-;24;35;40;45;81;101;126;109;104;115;127;99;75;60;39;24;13;23;8;10;12;5;8;1;3;1;-;1;2;1;2;-;-;-;1;1;-;-;-;-;-;1;-;2;1;4;5;4;10;14;16;15;-;1368
"290475 BURITIRAMA";-;20;4;6;4;17;10;15;37;49;85;84;41;23;15;25;16;20;21;18;11;31;32;19;14;6;6;9;3;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;7;657
"290480 CAATIBA";-;19;25;19;10;14;7;19;22;17;42;38;38;11;8;3;6;14;7;6;9;3;-;7;4;1;-;1;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;355
"290485 CABACEIRAS DO PARAGUACU";-;-;1;2;1;9;6;22;17;33;38;67;49;7;2;1;5;4;9;9;16;13;21;13;11;11;2;3;3;1;-;-;1;3;1;6;9;3;4;9;4;3;-;-;1;2;1;3;4;4;1;-;-;-;435
"290490 CACHOEIRA";-;-;2;-;-;1;-;3;8;9;17;27;1;5;5;7;6;14;24;16;18;19;22;16;15;8;7;5;3;6;4;1;-;3;2;-;-;-;2;2;-;-;-;-;-;-;1;1;-;-;1;-;-;-;281
"290500 CACULE";-;4;6;5;11;21;36;45;92;169;228;115;79;46;23;19;16;16;11;7;17;13;19;4;3;3;-;2;4;5;3;2;2;1;-;-;3;1;-;-;-;-;-;-;-;1;-;1;1;1;-;1;3;-;1039
"290510 CAEM";-;-;-;-;-;-;-;2;4;6;14;10;7;8;12;9;14;47;36;23;39;38;15;5;8;1;-;-;2;1;-;-;-;2;1;-;1;1;-;1;-;-;1;-;1;-;3;-;-;-;-;-;-;-;312
"290515 CAETANOS";-;6;5;-;1;3;2;1;6;8;20;62;8;7;11;16;8;13;10;9;10;3;4;7;3;1;2;-;2;1;2;-;-;1;-;-;-;2;1;1;-;-;2;-;2;-;1;-;-;2;2;3;-;-;248
"290520 CAETITE";-;4;3;8;18;39;113;190;406;626;692;256;36;27;29;25;41;63;65;38;39;50;46;38;17;17;9;13;14;5;6;3;3;1;2;2;1;2;1;1;-;3;-;-;-;-;-;3;-;-;2;-;-;-;2957
"290530 CAFARNAUM";-;3;-;6;8;11;8;23;36;67;101;82;20;34;31;39;33;32;33;35;28;13;20;6;13;7;2;-;1;4;3;2;7;-;1;1;1;3;-;-;1;1;1;1;-;1;1;-;-;-;-;-;-;-;720
"290540 CAIRU";-;-;-;-;-;2;2;4;7;10;9;13;13;8;6;4;3;9;3;3;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;1;1;1;1;2;-;-;1;1;1;-;-;1;-;-;-;110
"290550 CALDEIRAO GRANDE";-;-;2;1;1;3;4;3;4;21;45;62;23;17;26;27;13;6;29;31;28;37;41;32;22;12;11;15;3;12;7;3;1;-;1;1;2;-;1;-;3;-;2;1;-;-;-;-;-;1;-;1;-;-;555
"290560 CAMACAN";-;5;12;12;34;63;70;114;113;99;107;75;73;65;90;53;44;34;14;34;24;17;23;13;5;2;3;7;7;3;7;2;1;1;-;2;-;-;-;-;-;1;-;-;1;2;-;-;2;2;1;2;5;-;1244
"290570 CAMACARI";-;29;37;50;41;51;74;118;149;144;163;143;115;63;72;73;73;126;122;149;154;195;231;286;185;182;151;143;161;148;108;79;96;100;79;74;64;61;55;52;57;49;48;35;34;44;39;37;25;34;26;12;17;1;4854
"290580 CAMAMU";-;-;-;4;-;-;4;4;6;11;17;16;1;6;-;5;5;6;4;11;16;6;3;1;3;-;1;1;-;-;-;-;-;-;1;-;-;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;137
"290590 CAMPO ALEGRE DE LOURDES";-;-;2;-;-;-;1;3;9;14;25;22;27;28;28;12;10;48;24;20;14;5;6;2;4;1;1;-;2;3;1;2;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;319
"290600 CAMPO FORMOSO";-;23;49;38;50;157;78;57;132;138;117;46;53;60;34;52;59;26;48;39;34;23;29;16;11;15;21;10;15;7;4;14;10;7;2;3;4;5;7;4;5;16;4;10;11;8;3;8;31;10;5;8;64;-;1680
"290610 CANAPOLIS";-;2;-;2;4;11;13;37;30;35;47;59;37;12;9;8;1;10;10;7;6;12;14;13;11;4;11;10;6;6;-;3;1;1;2;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;436
"290620 CANARANA";-;-;2;4;3;13;17;14;53;87;82;61;36;38;62;70;106;76;78;95;102;89;73;58;34;13;15;7;7;14;4;2;2;-;1;2;-;1;1;-;1;-;-;2;2;3;4;2;3;-;-;-;-;-;1339
"290630 CANAVIEIRAS";-;5;3;2;9;36;62;70;42;68;37;58;37;45;58;37;26;25;26;14;13;8;13;15;22;13;7;4;3;9;8;5;9;8;4;7;1;5;3;2;3;6;2;-;1;1;3;2;3;3;5;11;2;-;861
"290640 CANDEAL";-;-;-;-;1;1;1;4;3;9;7;15;21;4;5;3;2;3;2;5;12;7;10;6;9;4;4;3;11;6;1;4;2;-;-;1;1;1;2;-;2;-;-;1;-;-;1;-;1;2;-;-;-;-;177
"290650 CANDEIAS";-;1;3;-;-;3;4;10;11;18;21;34;14;4;9;8;19;11;10;15;30;18;21;26;29;31;14;5;18;7;9;2;3;3;4;1;2;2;-;4;1;-;-;1;1;1;1;-;1;1;-;-;-;-;431
"290660 CANDIBA";-;2;3;5;8;2;15;12;23;21;26;39;26;13;23;17;23;18;34;41;52;28;16;13;3;4;1;3;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;479
"290670 CANDIDO SALES";-;40;41;87;79;76;93;129;112;139;310;229;114;146;137;169;147;91;66;46;31;19;19;11;13;15;10;2;2;5;8;5;3;2;2;9;3;4;-;2;2;3;7;8;3;4;4;2;5;9;4;9;6;-;2482
"290680 CANSANCAO";-;1;7;7;3;17;20;27;30;20;48;30;34;14;5;9;18;6;8;20;33;11;8;5;11;14;6;5;6;4;8;4;5;7;7;3;4;-;4;-;5;2;-;1;-;-;-;-;-;5;1;-;1;-;484
"290682 CANUDOS";-;-;-;-;-;6;-;-;4;38;3;58;189;153;42;34;8;13;15;13;25;10;14;10;4;5;8;1;6;7;-;-;-;1;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;671
"290685 CAPELA DO ALTO ALEGRE";-;1;1;1;-;-;1;1;14;8;6;5;2;7;15;6;1;3;4;2;3;7;4;2;1;-;1;1;3;2;1;1;-;2;-;-;2;1;2;1;3;3;1;-;-;1;4;4;1;3;2;-;-;-;134
"290687 CAPIM GROSSO";-;4;1;3;26;23;46;50;123;149;79;115;41;19;19;20;25;38;35;36;37;27;27;38;19;13;6;6;8;8;2;4;3;4;6;1;4;1;2;5;1;3;2;3;3;4;-;2;1;1;-;1;3;-;1097
"290689 CARAIBAS";-;1;1;-;1;-;11;21;20;18;37;27;9;5;10;6;1;3;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;2;1;-;182
"290690 CARAVELAS";-;1;5;2;6;5;2;8;20;32;67;84;32;20;12;16;10;12;21;29;16;15;11;5;5;-;1;5;1;-;-;-;-;2;-;-;5;1;1;2;-;-;-;-;5;1;12;7;9;4;4;-;2;-;498
"290700 CARDEAL DA SILVA";-;-;-;-;-;1;16;18;6;2;4;6;2;1;-;-;-;-;-;-;-;8;7;3;32;1;2;26;20;14;8;6;2;-;-;-;-;-;4;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;191
"290710 CARINHANHA";-;27;19;32;65;95;79;123;159;218;194;216;150;33;45;43;55;63;57;46;46;23;43;15;16;11;8;11;6;5;1;4;-;2;-;2;3;-;2;3;1;4;1;-;-;3;1;-;1;1;3;1;1;-;1937
"290720 CASA NOVA";-;8;13;12;15;21;30;27;43;61;70;59;72;33;28;31;52;65;78;55;65;49;42;46;26;36;30;22;32;27;21;45;28;37;19;12;23;45;23;27;28;29;23;20;30;36;22;39;60;50;23;10;17;-;1815
"290730 CASTRO ALVES";-;-;1;2;1;1;6;18;12;22;6;9;9;5;12;6;3;4;12;18;17;21;16;6;12;9;14;12;14;12;4;8;6;3;1;5;4;2;2;2;-;1;-;1;2;2;1;3;-;-;-;2;-;-;329
"290740 CATOLANDIA";-;-;1;-;-;4;18;3;6;14;9;4;5;3;4;1;1;-;-;2;-;10;3;4;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100
"290750 CATU";-;1;1;2;8;5;-;7;9;17;7;4;3;4;2;4;12;9;21;10;12;14;11;9;17;16;14;9;18;26;15;11;10;7;13;4;6;1;3;7;2;5;2;2;4;6;2;5;5;2;2;1;1;-;388
"290755 CATURAMA";-;1;7;-;2;5;4;15;36;53;44;31;32;27;35;16;8;19;7;9;16;12;3;2;3;3;-;3;3;-;1;1;3;-;1;1;1;-;-;-;-;1;-;-;3;-;2;2;3;2;2;3;1;-;423
"290760 CENTRAL";-;3;1;-;5;3;3;4;6;7;16;9;10;9;17;21;30;28;11;5;11;15;5;20;9;10;5;9;4;4;1;1;2;1;1;-;1;1;-;-;-;-;-;-;-;-;1;-;1;4;4;1;-;-;299
"290770 CHORROCHO";-;4;7;5;-;7;24;34;31;59;59;42;67;8;25;14;47;31;42;34;37;22;16;21;12;10;20;10;8;7;5;10;23;8;15;26;68;46;35;36;30;25;2;-;-;-;1;-;-;-;-;-;-;-;1033
"290780 CICERO DANTAS";-;14;15;9;25;13;19;19;23;45;90;16;17;5;14;-;4;4;4;3;-;-;3;3;8;8;1;6;8;7;6;3;3;2;15;24;5;5;4;-;1;1;1;1;1;1;5;6;3;2;-;2;3;2;479
"290790 CIPO";-;-;-;-;-;-;-;-;-;4;3;-;1;-;-;3;1;4;5;7;4;3;7;5;3;1;-;3;1;-;-;1;1;2;2;2;1;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70
"290800 COARACI";-;6;5;19;29;28;34;32;68;68;72;96;57;55;7;24;30;24;20;12;30;12;5;11;8;5;4;2;2;5;-;4;5;1;-;1;-;3;2;3;-;3;2;2;2;4;6;11;29;25;58;88;19;-;1038
"290810 COCOS";-;-;1;3;3;15;39;45;88;131;112;96;3;1;4;14;28;18;29;42;15;14;12;3;1;2;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;722
"290820 CONCEICAO DA FEIRA";-;1;4;-;3;13;8;9;9;16;25;39;7;28;59;52;95;86;42;21;32;47;20;15;16;6;2;9;3;4;8;2;2;3;3;1;5;4;1;2;5;1;6;-;6;-;2;3;2;1;1;1;-;-;730
"290830 CONCEICAO DO ALMEIDA";-;2;-;-;-;3;2;5;15;25;61;139;15;1;2;-;3;5;2;8;4;18;16;11;15;11;12;9;8;4;8;9;2;7;4;-;2;4;3;-;2;-;3;4;-;-;-;-;-;1;2;1;1;-;449
"290840 CONCEICAO DO COITE";-;48;99;21;46;21;6;14;16;20;21;24;23;32;45;56;80;77;80;105;78;47;49;30;13;27;23;32;28;48;47;16;8;2;9;3;2;1;3;5;1;12;6;7;12;36;7;8;27;12;52;68;28;-;1581
"290850 CONCEICAO DO JACUIPE";-;4;2;2;2;2;1;27;24;34;26;94;58;23;31;40;43;25;48;73;75;93;104;86;50;53;31;47;32;37;22;17;20;7;12;5;4;1;4;4;4;1;4;3;2;-;5;1;4;1;-;-;-;-;1288
"290860 CONDE";-;-;-;3;-;2;1;3;5;12;23;60;8;2;2;2;-;-;4;5;6;2;4;-;8;5;4;6;2;6;8;3;3;2;1;-;-;4;1;1;2;5;4;2;1;-;2;-;-;-;2;1;-;-;217
"290870 CONDEUBA";-;2;8;3;20;21;64;63;118;147;134;73;15;12;17;22;20;16;27;13;6;11;2;4;-;-;1;3;3;-;2;-;-;-;1;2;1;1;-;-;-;1;-;-;-;-;2;-;2;7;1;-;7;-;852
"290880 CONTENDAS DO SINCORA";-;-;-;-;-;-;-;1;5;4;8;10;3;5;4;3;5;7;4;11;9;12;4;19;11;12;12;13;10;2;1;-;2;-;3;2;-;-;1;-;-;-;2;1;6;3;-;-;-;-;1;-;-;-;196
"290890 CORACAO DE MARIA";-;7;5;3;5;10;24;21;19;42;82;74;61;49;57;93;113;103;102;73;55;51;52;28;16;13;9;23;24;21;9;16;8;7;6;3;7;8;6;5;1;2;4;4;4;4;2;4;5;1;1;1;-;-;1343
"290900 CORDEIROS";-;1;2;4;3;2;-;1;4;10;8;8;7;-;4;-;2;-;-;4;3;-;-;1;3;2;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;2;-;76
"290910 CORIBE";-;2;2;2;5;20;14;35;42;51;44;50;55;35;37;46;33;44;36;35;35;15;21;10;6;4;3;3;5;-;3;-;1;-;-;1;1;1;1;-;1;-;-;-;-;-;1;1;4;-;4;1;1;-;711
"290920 CORONEL JOAO SA";-;7;7;4;53;44;30;91;56;23;50;6;2;3;1;6;9;10;4;8;16;13;16;21;19;10;22;7;9;7;8;6;12;6;12;3;5;3;3;3;6;9;5;5;2;5;6;5;14;5;5;5;1;1;689
"290930 CORRENTINA";-;15;18;31;49;57;61;90;107;127;151;172;131;107;158;247;261;235;311;162;213;164;181;157;63;43;26;26;7;15;2;5;2;1;-;4;1;1;3;1;-;2;8;1;3;10;3;3;9;4;7;2;7;-;3464
"290940 COTEGIPE";-;-;2;1;-;-;2;5;40;50;45;38;6;5;7;19;12;15;13;6;11;10;3;5;5;-;7;6;6;8;3;4;-;2;2;2;1;4;-;-;1;-;-;-;1;-;1;1;2;-;-;-;-;-;351
"290950 CRAVOLANDIA";-;-;-;-;-;-;-;2;2;2;13;11;-;-;-;2;2;2;-;6;3;7;9;4;2;3;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75
"290960 CRISOPOLIS";-;1;1;4;1;2;1;-;6;6;10;6;1;1;-;-;-;-;-;-;4;8;2;10;8;12;4;9;8;6;5;3;1;4;8;7;4;5;1;8;4;3;5;5;7;2;4;3;1;2;-;1;-;-;194
"290970 CRISTOPOLIS";-;-;2;3;2;2;10;24;19;28;45;27;19;14;16;17;21;16;20;16;13;8;12;24;8;13;9;12;11;3;4;3;1;2;-;3;-;2;1;-;2;-;-;-;1;-;1;5;5;-;-;-;-;-;444
"290980 CRUZ DAS ALMAS";-;3;2;2;3;6;7;15;10;19;32;17;5;8;13;16;22;20;42;35;58;33;52;50;26;27;18;15;8;14;16;16;7;9;6;5;3;-;1;2;-;4;1;1;-;-;-;-;-;-;1;-;5;-;655
"290990 CURACA";-;-;2;1;2;2;2;2;6;14;15;7;9;-;3;7;3;9;15;8;20;10;7;12;16;11;11;10;15;12;5;3;1;1;1;1;-;-;4;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;251
"291000 DARIO MEIRA";-;-;-;1;-;-;2;3;2;4;20;17;17;8;11;8;7;14;14;3;10;8;7;4;3;2;4;1;-;-;-;1;-;-;1;1;-;1;-;1;1;-;3;1;1;1;-;-;1;-;1;-;-;-;184
"291005 DIAS D'AVILA";-;4;-;7;3;1;7;3;5;3;7;11;10;1;4;5;11;7;8;8;11;10;2;7;4;-;5;9;7;8;4;2;5;1;5;2;2;2;3;4;2;-;-;4;3;5;1;2;1;3;3;2;1;-;225
"291010 DOM BASILIO";-;1;3;5;4;3;3;3;5;2;19;36;25;4;5;1;3;-;-;2;2;3;11;6;6;10;9;6;10;4;2;-;1;1;-;1;-;-;3;2;1;1;1;4;1;-;1;4;3;1;1;2;-;-;221
"291020 DOM MACEDO COSTA";-;-;-;-;-;-;-;-;2;3;2;8;1;1;2;-;3;1;6;5;2;1;1;6;1;3;1;3;-;7;3;1;3;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;69
"291030 ELISIO MEDRADO";-;-;-;-;-;-;-;1;1;1;-;-;-;-;2;10;3;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"291040 ENCRUZILHADA";-;23;33;37;63;53;74;80;105;103;110;65;22;34;19;13;22;17;12;13;12;7;8;8;6;4;7;3;-;1;1;1;1;1;-;1;-;-;-;-;-;1;3;-;-;1;11;9;1;-;4;4;1;-;994
"291050 ENTRE RIOS";-;1;2;2;5;2;6;8;20;23;25;22;35;6;19;37;61;7;12;38;27;33;29;24;34;24;13;23;5;9;4;5;8;6;4;2;8;10;6;3;4;4;3;1;-;-;2;2;1;-;-;-;1;-;626
"291060 ESPLANADA";-;3;5;6;3;4;5;17;21;19;25;24;7;4;3;4;12;21;22;22;10;9;22;29;30;22;23;37;21;21;11;13;18;20;15;12;13;16;8;3;7;11;10;8;6;4;4;4;4;4;6;1;-;-;649
"291070 EUCLIDES DA CUNHA";-;48;39;21;9;27;30;45;43;31;82;82;39;42;73;116;215;285;209;204;111;167;170;122;101;82;97;88;54;33;21;22;18;14;15;22;20;21;6;9;10;11;24;27;6;23;4;28;9;54;60;46;40;1;3176
"291072 EUNAPOLIS";-;176;202;222;269;295;273;203;345;230;325;250;239;136;148;152;129;151;153;154;172;101;97;75;61;55;42;38;17;24;18;36;31;22;19;14;8;10;8;6;9;5;5;9;15;14;18;26;42;75;98;177;77;1;5477
"291075 FATIMA";-;2;2;2;3;4;6;10;14;24;12;18;7;3;1;11;6;9;18;11;14;11;17;25;13;8;7;11;9;2;6;4;-;3;3;1;-;1;-;-;-;1;2;-;2;-;-;-;2;-;-;2;-;2;309
"291077 FEIRA DA MATA";-;1;1;7;16;16;12;14;22;24;17;16;5;1;4;8;10;1;11;4;2;3;7;2;1;-;-;-;-;1;-;-;-;-;-;-;-;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;213
"291080 FEIRA DE SANTANA";-;232;252;354;448;622;563;781;1011;1367;1363;1056;784;691;720;665;601;646;914;821;925;860;757;704;685;634;579;626;615;510;444;434;426;354;322;330;259;218;196;173;132;156;143;127;137;112;108;134;107;102;149;152;131;8;25640
"291085 FILADELFIA";-;-;3;-;-;-;-;2;2;14;16;8;5;-;-;3;2;4;4;9;10;5;1;3;4;6;8;5;2;1;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;2;3;1;-;-;-;-;127
"291090 FIRMINO ALVES";-;5;1;2;-;1;-;3;5;9;24;14;2;8;3;2;6;7;2;8;16;10;7;18;12;7;11;7;5;4;1;-;2;-;-;1;1;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;1;-;209
