2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"220245 CAPITAO GERVASIO OLIVEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;4;2;10;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"220253 CARAUBAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;2;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"220255 CARIDADE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;2;3;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"220260 CASTELO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;2;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220265 CAXINGO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220270 COCAL";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3;5;1;7;3;3;-;1;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;29
"220271 COCAL DE TELHA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;6;2;1;2;3;4;-;-;-;1;-;1;1;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"220272 COCAL DOS ALVES";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;1;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"220273 COIVARAS";-;-;-;-;-;-;1;-;3;-;1;1;-;-;3;1;2;1;1;2;2;2;-;1;2;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"220275 COLONIA DO GURGUEIA";-;1;-;-;-;2;-;1;1;4;5;2;-;-;-;-;-;-;1;-;-;2;2;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"220277 COLONIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"220280 CONCEICAO DO CANINDE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;9;8;5;9;11;8;5;5;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70
"220285 CORONEL JOSE DIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;-;-;-;-;1;2;2;6;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"220290 CORRENTE";-;1;1;-;1;-;2;1;4;1;-;5;6;2;6;18;12;7;9;7;11;5;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103
"220300 CRISTALANDIA DO PIAUI";-;-;-;1;-;2;-;-;2;-;-;-;1;-;2;2;1;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"220310 CRISTINO CASTRO";-;-;-;-;-;-;1;2;1;1;4;5;3;5;4;-;1;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"220320 CURIMATA";-;6;18;21;31;30;18;16;16;6;11;10;4;4;3;3;4;9;3;11;5;8;6;4;2;3;3;1;3;2;1;-;-;1;-;1;-;1;5;1;2;-;-;-;2;1;-;1;-;2;5;4;-;-;288
"220323 CURRAIS";-;3;15;10;8;8;13;17;35;57;36;18;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;233
"220325 CURRALINHOS";-;3;7;-;-;2;1;-;1;-;1;8;8;-;6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8;12;13;2;-;-;81
"220327 CURRAL NOVO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;6;3;2;2;-;1;-;1;-;3;2;1;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"220330 DEMERVAL LOBAO";-;-;-;-;-;1;-;-;-;-;1;2;-;1;8;2;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;20
"220335 DIRCEU ARCOVERDE";-;-;-;1;1;-;-;-;3;4;-;1;2;1;3;16;14;11;3;2;5;2;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74
"220340 DOM EXPEDITO LOPES";-;-;-;-;-;-;1;-;-;1;1;1;2;8;5;4;2;3;3;1;1;1;3;-;3;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"220342 DOMINGOS MOURAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;27;13;8;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"220345 DOM INOCENCIO";-;1;1;2;2;-;1;-;3;1;-;2;3;3;16;13;11;19;11;11;11;11;1;4;1;2;2;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;136
"220350 ELESBAO VELOSO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;1;1;1;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"220360 ELISEU MARTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;3;-;-;5;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220370 ESPERANTINA";-;1;-;-;8;14;10;4;10;19;10;13;16;17;26;19;23;13;10;12;21;12;16;12;5;13;14;7;3;2;4;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;338
"220375 FARTURA DO PIAUI";-;-;-;-;-;-;-;-;4;-;-;-;1;4;5;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220380 FLORES DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;4;1;-;-;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;21
"220390 FLORIANO";-;1;2;2;5;3;7;13;16;16;15;15;17;11;34;35;30;18;12;7;10;3;10;20;13;7;10;7;9;1;1;1;1;3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;359
"220410 FRANCISCO AYRES";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;5;7;5;5;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;31
"220415 FRANCISCO MACEDO";-;-;-;-;-;1;-;-;-;1;1;1;-;-;-;-;1;1;1;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220420 FRANCISCO SANTOS";-;-;-;-;-;-;-;-;2;-;1;3;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"220430 FRONTEIRAS";-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;2;-;-;-;2;3;4;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"220435 GEMINIANO";-;5;14;16;3;4;5;1;3;6;10;11;10;4;6;12;13;3;3;11;9;4;15;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;180
"220440 GILBUES";-;-;-;-;-;-;1;2;-;-;-;1;3;5;8;6;14;13;10;12;22;12;9;3;3;4;6;2;2;2;4;1;1;-;-;-;-;-;-;1;4;-;1;1;-;-;2;1;-;-;-;-;-;-;156
"220450 GUADALUPE";-;-;1;-;1;5;23;18;27;31;28;17;8;18;12;5;9;6;7;4;9;2;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;-;-;-;-;-;-;241
"220455 GUARIBAS";-;-;-;-;3;5;-;1;-;-;-;-;-;4;2;2;6;1;5;6;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"220460 HUGO NAPOLEAO";-;1;2;-;3;-;-;3;1;4;2;-;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;22
"220465 ILHA GRANDE";-;1;-;-;-;-;-;1;-;1;-;5;-;1;2;2;2;1;5;9;4;-;6;7;4;3;2;1;-;2;1;2;6;4;2;-;2;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;79
"220470 INHUMA";-;1;-;-;-;-;-;2;-;1;3;2;5;10;29;46;72;92;42;29;12;8;11;-;1;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;373
"220480 IPIRANGA DO PIAUI";-;-;-;-;2;-;1;-;1;5;3;10;13;18;16;9;16;20;4;2;2;3;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;130
"220490 ISAIAS COELHO";-;-;-;-;-;-;1;-;1;2;2;1;2;-;2;4;4;7;3;4;3;1;3;-;-;3;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"220500 ITAINOPOLIS";-;-;-;-;-;1;-;-;-;-;1;1;7;10;7;6;16;38;14;7;2;3;1;-;-;2;2;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;121
"220510 ITAUEIRA";-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220515 JACOBINA DO PIAUI";-;-;1;-;-;-;-;-;-;-;2;1;7;4;8;10;1;4;1;-;-;2;-;-;-;2;1;1;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"220520 JAICOS";-;-;-;-;-;-;1;-;2;3;2;10;20;16;23;10;22;51;75;74;25;41;16;6;5;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;408
"220525 JARDIM DO MULATO";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;4;3;4;1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"220527 JATOBA DO PIAUI";-;-;-;-;-;-;-;2;1;-;-;2;-;3;1;1;1;3;1;3;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"220530 JERUMENHA";-;-;-;-;-;2;-;-;-;2;2;4;-;-;1;1;4;3;4;9;4;3;1;1;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"220535 JOAO COSTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"220540 JOAQUIM PIRES";-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"220550 JOSE DE FREITAS";-;-;-;-;-;-;-;-;3;1;5;8;14;13;7;12;14;8;5;4;2;3;4;-;-;1;1;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;109
"220551 JUAZEIRO DO PIAUI";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220552 JULIO BORGES";-;2;-;-;1;3;2;1;1;5;4;4;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;29
"220553 JUREMA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;13;2;1;8;2;3;3;-;3;4;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"220554 LAGOINHA DO PIAUI";-;3;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;2;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;8;3;10;5;10;2;-;-;56
"220555 LAGOA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"220556 LAGOA DO BARRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;1;1;3;3;7;2;4;5;3;3;-;4;1;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;45
"220557 LAGOA DE SAO FRANCISCO";-;-;-;-;-;2;1;-;2;1;-;3;1;-;1;1;1;-;-;-;5;1;2;1;1;-;1;2;2;1;-;5;-;6;4;2;2;1;3;2;1;-;-;-;-;2;2;-;4;2;-;-;-;-;65
"220558 LAGOA DO PIAUI";-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;1;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220559 LAGOA DO SITIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220560 LANDRI SALES";-;-;-;-;-;2;-;1;4;-;1;4;2;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220570 LUIS CORREIA";-;1;3;-;1;1;2;3;-;4;11;31;18;35;61;55;78;67;48;16;16;7;4;9;5;12;3;7;5;-;6;6;13;4;7;4;2;2;-;-;2;-;-;-;1;-;-;-;2;-;1;2;-;-;555
"220580 LUZILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"220585 MADEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220590 MANOEL EMIDIO";-;-;-;-;-;-;-;-;5;2;4;15;-;-;-;1;1;-;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"220595 MARCOLANDIA";-;-;-;-;-;-;-;-;1;-;5;-;-;-;1;2;1;4;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"220600 MARCOS PARENTE";-;7;1;-;-;2;-;-;2;3;3;7;3;5;7;-;1;-;6;2;2;2;2;3;1;13;1;-;4;-;2;-;-;1;-;-;-;3;-;-;3;-;-;-;-;1;-;-;2;2;7;1;-;-;99
"220605 MASSAPE DO PIAUI";-;-;-;-;-;1;-;-;-;1;-;-;1;-;5;-;3;6;21;72;34;8;10;26;30;-;3;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;226
"220610 MATIAS OLIMPIO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;10;18;9;5;11;5;21;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86
"220620 MIGUEL ALVES";-;-;-;-;-;-;-;-;1;4;1;-;1;12;7;-;1;1;-;2;1;2;-;1;1;-;-;-;1;-;3;-;1;-;1;2;2;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"220630 MIGUEL LEAO";-;-;1;1;1;-;2;2;-;-;1;4;6;3;2;1;4;2;1;-;1;-;2;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;40
"220635 MILTON BRANDAO";-;-;1;1;-;-;1;1;2;12;6;14;3;4;2;2;3;2;2;2;6;4;2;1;-;1;-;1;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;78
"220640 MONSENHOR GIL";-;1;-;2;1;-;-;3;2;7;7;2;2;-;9;5;7;14;22;15;7;5;2;2;4;1;-;-;-;-;-;-;3;1;2;-;1;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;130
"220650 MONSENHOR HIPOLITO";-;-;-;-;-;-;-;-;-;-;1;3;2;7;14;35;40;16;15;7;3;8;1;2;1;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158
"220660 MONTE ALEGRE DO PIAUI";-;-;2;-;3;2;-;1;3;5;7;10;8;8;4;8;1;-;1;1;1;-;-;1;-;2;4;-;7;18;26;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129
"220665 MORRO CABECA NO TEMPO";-;-;1;2;1;1;1;8;7;6;10;10;9;2;3;5;10;4;-;3;3;6;4;6;13;11;4;4;7;1;-;4;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;149
"220667 MORRO DO CHAPEU DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;3;3;7;1;6;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;30
"220669 MURICI DOS PORTELAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220670 NAZARE DO PIAUI";-;-;-;-;-;-;-;-;1;-;-;1;2;8;3;-;3;2;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"220672 NAZARIA";-;2;1;2;-;2;4;1;6;13;6;6;8;11;11;1;4;4;4;6;3;3;2;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102
"220675 NOSSA SENHORA DE NAZARE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220680 NOSSA SENHORA DOS REMEDIOS";-;-;1;-;-;-;3;5;4;1;10;6;3;7;1;-;3;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;50
"220690 NOVO ORIENTE DO PIAUI";-;-;-;-;-;-;1;2;-;-;1;4;7;7;12;8;7;11;6;9;6;2;8;14;4;4;-;4;5;2;1;1;-;2;10;2;7;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;151
"220695 NOVO SANTO ANTONIO";-;-;-;-;-;-;-;2;3;3;13;10;10;21;18;24;9;8;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124
"220700 OEIRAS";-;2;1;2;2;6;6;33;20;14;13;19;20;39;59;26;46;35;12;42;22;29;30;25;13;26;16;24;13;7;14;18;5;2;8;2;3;2;1;1;1;-;1;-;-;1;-;-;-;-;1;1;1;-;664
"220710 OLHO D'AGUA DO PIAUI";-;2;1;4;1;1;-;-;-;2;-;3;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"220720 PADRE MARCOS";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220730 PAES LANDIM";-;-;-;-;1;1;-;-;-;-;-;1;4;-;-;6;14;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"220735 PAJEU DO PIAUI";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;1;4;2;-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"220740 PALMEIRA DO PIAUI";-;1;2;2;1;5;6;1;1;2;1;2;1;4;5;3;6;3;8;3;1;-;4;2;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67
"220750 PALMEIRAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"220755 PAQUETA";-;-;-;-;-;-;-;-;-;-;-;1;5;8;3;4;4;11;4;5;-;-;3;6;3;7;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
"220760 PARNAGUA";-;1;-;2;-;8;1;4;12;10;21;18;3;3;3;1;2;3;2;2;3;1;1;2;2;5;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;116
"220770 PARNAIBA";-;2;3;7;10;12;17;18;30;38;61;93;91;73;70;136;217;234;212;290;290;198;215;113;125;131;89;69;99;74;45;49;50;25;27;23;20;12;16;14;7;10;8;5;5;6;4;2;5;5;5;2;1;-;3363
"220775 PASSAGEM FRANCA DO PIAUI";-;-;-;-;-;-;-;1;-;1;1;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"220777 PATOS DO PIAUI";-;-;-;-;-;-;-;-;1;1;9;7;32;32;57;23;7;18;15;6;9;6;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;229
"220779 PAU D'ARCO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220780 PAULISTANA";-;1;-;1;-;-;-;1;2;1;2;6;23;36;87;49;53;51;12;9;4;1;-;3;1;1;4;2;4;-;1;1;3;-;2;1;-;-;-;-;1;-;1;-;-;1;-;-;-;1;-;-;-;-;366
"220785 PAVUSSU";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220790 PEDRO II";-;6;2;3;7;7;8;4;8;9;16;6;7;10;20;6;20;11;7;14;12;10;2;17;2;9;10;6;3;9;6;8;3;3;4;6;6;-;-;2;5;-;1;4;3;3;2;-;2;3;7;4;-;-;323
"220793 PEDRO LAURENTINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"220795 NOVA SANTA RITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220800 PICOS";-;-;-;-;1;2;3;8;4;8;8;13;20;31;44;52;112;62;102;143;92;99;100;80;73;54;38;25;20;20;8;12;7;11;4;4;1;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1265
"220810 PIMENTEIRAS";-;-;-;-;-;-;-;-;-;1;1;7;2;2;3;1;6;4;10;5;2;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
