2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"220040 ALTOS";-;-;-;-;-;-;1;2;1;1;7;3;-;1;2;-;8;8;3;1;3;2;2;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;50
"220045 ALVORADA DO GURGUEIA";-;-;-;-;-;1;2;3;3;4;11;11;12;2;4;2;8;3;1;8;5;6;3;3;3;2;5;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;104
"220050 AMARANTE";-;-;-;-;-;-;-;-;-;2;3;11;1;1;4;1;3;1;6;1;-;-;1;5;2;2;2;2;-;-;1;1;6;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;60
"220060 ANGICAL DO PIAUI";-;-;1;-;-;1;-;1;6;3;2;-;-;3;4;4;6;6;10;9;9;6;2;3;7;1;-;-;1;2;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;92
"220070 ANISIO DE ABREU";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;5;3;5;1;-;1;1;1;5;3;1;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"220080 ANTONIO ALMEIDA";-;-;-;-;-;2;1;7;1;10;14;11;15;14;13;14;11;-;-;-;1;-;-;-;1;2;-;-;1;1;-;-;3;-;1;5;-;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;132
"220090 AROAZES";-;-;-;-;-;-;-;1;1;1;3;-;-;-;-;-;2;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;6;12;12;6;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"220095 AROEIRAS DO ITAIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"220100 ARRAIAL";-;-;-;-;-;-;-;-;-;-;5;4;2;-;2;-;-;-;1;1;-;-;-;1;1;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"220105 ASSUNCAO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"220110 AVELINO LOPES";-;-;-;3;3;4;21;13;15;10;2;3;1;-;2;1;5;4;4;7;10;2;3;6;8;8;2;1;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;143
"220115 BAIXA GRANDE DO RIBEIRO";-;1;1;1;1;8;11;4;7;5;3;4;5;5;7;7;7;5;3;1;1;3;4;2;2;6;3;1;6;4;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;122
"220117 BARRA D'ALCANTARA";-;-;-;-;2;3;7;8;4;-;-;3;3;2;2;3;3;2;6;5;-;2;3;2;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64
"220120 BARRAS";-;-;-;-;-;-;2;4;1;3;6;4;2;6;2;2;3;1;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;43
"220130 BARREIRAS DO PIAUI";-;-;-;-;-;-;1;-;-;1;-;2;-;1;-;1;-;2;3;-;4;2;2;1;3;1;2;5;3;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"220140 BARRO DURO";-;1;1;2;5;10;21;5;6;6;4;-;1;1;-;2;4;1;4;-;1;-;2;2;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82
"220150 BATALHA";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;2;1;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"220155 BELA VISTA DO PIAUI";-;-;-;-;-;-;-;-;-;1;-;2;-;5;9;4;-;1;-;-;2;-;-;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"220157 BELEM DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;7;7;12;7;10;5;10;-;4;2;1;2;4;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86
"220160 BENEDITINOS";-;1;2;1;1;1;2;3;3;4;10;7;4;4;2;7;3;1;8;3;5;1;-;3;-;-;-;1;-;-;1;3;1;2;-;-;1;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;88
"220170 BERTOLINIA";-;-;-;-;-;-;-;-;-;-;-;3;2;4;8;9;8;5;8;4;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"220173 BETANIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6;5;12;3;8;-;1;-;1;2;1;3;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"220177 BOA HORA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220180 BOCAINA";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3;-;-;1;2;6;1;-;1;1;5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"220190 BOM JESUS";-;11;37;46;41;78;142;178;206;124;177;135;43;12;28;23;22;47;45;34;40;42;20;15;38;14;11;12;2;15;4;3;2;3;-;5;3;1;1;2;3;2;-;1;3;1;4;1;2;2;2;2;7;-;1692
"220191 BOM PRINCIPIO DO PIAUI";-;-;-;-;-;-;-;-;1;2;2;-;2;1;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;1;2;7;11;15;10;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
"220192 BONFIM DO PIAUI";-;-;-;-;-;-;-;1;7;2;5;7;4;-;-;2;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"220196 BRASILEIRA";-;-;-;-;-;-;-;1;-;1;2;1;1;-;1;3;3;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"220198 BREJO DO PIAUI";-;-;-;-;-;-;-;1;-;-;-;2;5;4;3;1;1;-;-;-;4;4;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"220200 BURITI DOS LOPES";-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;4;1;-;-;7;4;2;6;3;-;1;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"220202 BURITI DOS MONTES";-;-;-;-;-;2;-;-;-;1;4;2;1;2;3;1;2;2;1;3;9;7;12;9;6;4;4;10;3;14;9;7;3;3;-;1;-;-;-;3;2;-;2;9;2;-;2;4;1;-;2;-;-;-;152
"220205 CABECEIRAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"220207 CAJAZEIRAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220208 CAJUEIRO DA PRAIA";-;-;-;-;-;1;-;1;-;-;4;2;18;14;10;3;12;14;2;4;3;5;9;3;1;4;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"220209 CALDEIRAO GRANDE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220210 CAMPINAS DO PIAUI";-;-;-;-;1;-;-;3;1;2;7;3;-;-;2;5;1;3;2;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"220211 CAMPO ALEGRE DO FIDALGO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"220213 CAMPO GRANDE DO PIAUI";-;-;-;1;1;-;3;9;9;14;5;7;2;2;7;15;12;3;1;3;5;5;2;1;1;-;-;1;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"220220 CAMPO MAIOR";-;2;-;5;8;11;26;53;30;24;34;15;17;7;17;7;6;5;6;2;4;1;6;2;1;1;2;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;298
"220230 CANTO DO BURITI";-;-;-;1;1;2;1;3;2;5;3;5;2;16;13;12;11;47;50;53;65;19;5;1;6;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;329
"220240 CAPITAO DE CAMPOS";-;-;-;-;-;1;-;-;2;4;7;9;4;1;-;1;2;1;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"220245 CAPITAO GERVASIO OLIVEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;4;2;10;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"220250 CARACOL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;4;24;5;6;1;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;50
"220253 CARAUBAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;2;-;1;-;-;2;-;-;-;-;-;2;-;3;3;5;3;7;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"220255 CARIDADE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;2;3;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"220260 CASTELO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;5;4;3;4;6;5;1;-;1;-;-;2;2;1;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"220265 CAXINGO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220270 COCAL";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3;5;1;7;3;3;-;1;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;29
"220271 COCAL DE TELHA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;6;2;1;2;3;4;-;-;-;1;-;1;1;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"220272 COCAL DOS ALVES";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;1;1;1;1;-;-;-;1;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"220273 COIVARAS";-;-;-;-;-;-;1;-;3;-;1;1;-;-;3;1;2;1;1;2;2;2;-;1;2;4;2;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"220275 COLONIA DO GURGUEIA";-;1;-;-;-;2;-;1;1;4;5;2;-;-;-;-;-;-;1;-;2;4;2;10;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"220277 COLONIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"220280 CONCEICAO DO CANINDE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;9;8;5;9;11;8;5;5;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70
"220285 CORONEL JOSE DIAS";-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;2;1;1;1;6;7;1;1;-;-;-;-;-;1;2;2;6;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"220290 CORRENTE";-;1;1;-;1;-;2;1;4;2;-;5;6;2;7;18;12;7;9;8;12;8;5;2;-;5;1;1;4;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;126
"220300 CRISTALANDIA DO PIAUI";-;-;-;1;-;2;-;-;2;-;-;-;1;-;2;2;1;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"220310 CRISTINO CASTRO";-;-;-;-;-;2;1;2;1;3;6;8;11;29;4;1;1;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;73
"220320 CURIMATA";-;7;18;21;31;32;20;16;18;9;12;16;7;7;10;10;9;19;9;24;22;14;8;5;2;3;4;1;3;2;1;-;-;1;-;1;-;1;5;1;2;-;1;-;2;1;-;1;-;2;5;4;-;-;387
"220323 CURRAIS";-;3;15;10;8;8;13;17;35;57;36;18;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;233
"220325 CURRALINHOS";-;3;7;-;-;2;1;-;1;-;1;8;8;-;6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8;12;13;2;-;-;81
"220327 CURRAL NOVO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;6;3;2;2;-;1;-;1;1;5;2;1;1;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;33
"220330 DEMERVAL LOBAO";-;-;-;-;-;1;-;-;-;-;1;2;-;1;8;2;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;22
"220335 DIRCEU ARCOVERDE";-;-;-;1;1;-;-;-;3;4;-;1;2;1;3;16;14;11;4;2;7;2;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77
"220340 DOM EXPEDITO LOPES";-;-;-;-;-;-;1;-;-;1;1;1;2;8;5;4;2;3;3;1;1;1;3;-;3;4;2;3;-;9;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
"220342 DOMINGOS MOURAO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;27;13;8;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"220345 DOM INOCENCIO";-;1;1;2;2;-;1;-;3;1;-;2;4;3;16;13;11;19;11;11;12;12;3;6;1;3;3;1;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;147
"220350 ELESBAO VELOSO";-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;1;-;1;1;1;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"220360 ELISEU MARTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;8;19;7;5;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
"220370 ESPERANTINA";-;1;-;-;8;14;10;4;10;19;10;13;16;17;26;19;23;13;10;13;22;12;17;12;5;13;14;7;3;2;4;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;341
"220375 FARTURA DO PIAUI";-;-;-;-;-;-;-;-;4;-;-;-;1;4;5;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220380 FLORES DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;4;1;-;1;11;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;29
"220390 FLORIANO";-;1;2;2;5;3;7;13;16;16;15;16;18;11;36;36;30;24;14;9;12;6;12;24;17;8;11;11;10;2;1;3;1;3;-;2;1;-;-;-;-;1;-;-;-;-;1;1;-;1;1;-;-;-;403
"220410 FRANCISCO AYRES";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;2;5;7;5;5;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;33
"220415 FRANCISCO MACEDO";-;-;-;-;-;1;-;-;-;1;1;1;-;-;-;-;1;1;1;-;1;1;2;1;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"220420 FRANCISCO SANTOS";-;-;-;-;-;-;-;-;2;-;1;3;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"220430 FRONTEIRAS";-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;2;-;-;-;2;3;4;7;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"220435 GEMINIANO";-;5;14;16;3;4;5;1;3;6;10;11;10;4;7;12;13;3;3;11;9;4;16;11;3;13;8;2;2;-;-;1;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;213
"220440 GILBUES";-;-;-;-;-;-;1;2;-;-;-;1;3;5;8;6;14;13;10;12;22;15;10;4;3;4;6;2;3;3;4;1;1;-;-;-;1;1;-;1;4;-;1;1;-;-;2;1;-;-;-;-;-;-;165
"220450 GUADALUPE";-;-;1;-;1;5;24;18;30;32;31;19;9;20;14;5;10;8;11;14;13;2;1;2;2;2;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;3;2;-;-;-;-;-;-;283
"220455 GUARIBAS";-;-;-;-;3;5;-;1;-;-;-;-;-;4;2;2;6;1;5;6;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"220460 HUGO NAPOLEAO";-;1;2;-;3;-;-;3;1;4;2;-;1;1;1;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;24
"220465 ILHA GRANDE";-;1;-;-;-;-;-;1;-;1;-;5;-;1;2;2;2;1;5;9;4;-;6;7;4;3;2;1;-;2;1;2;6;4;2;-;2;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;79
"220470 INHUMA";-;1;-;-;-;-;-;2;-;1;3;2;5;10;29;46;72;92;42;29;12;8;11;-;1;1;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;373
"220480 IPIRANGA DO PIAUI";-;-;-;-;2;-;1;-;1;5;3;10;13;18;16;9;16;20;4;2;2;3;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;130
"220490 ISAIAS COELHO";-;-;-;-;-;-;1;-;1;2;2;1;2;-;2;4;4;7;3;6;5;2;6;5;1;3;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"220500 ITAINOPOLIS";-;-;-;-;-;1;-;-;-;-;1;1;7;10;7;6;16;38;14;7;2;3;4;12;9;7;10;4;3;3;-;1;1;1;2;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;174
"220510 ITAUEIRA";-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"220515 JACOBINA DO PIAUI";-;-;1;-;-;-;-;-;-;-;2;1;7;4;8;10;1;4;1;-;-;2;-;-;-;2;1;1;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"220520 JAICOS";-;-;1;-;1;-;2;-;2;3;2;10;21;16;23;10;22;51;77;78;28;48;30;18;24;17;12;11;6;2;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;520
"220525 JARDIM DO MULATO";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;4;3;5;1;1;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"220527 JATOBA DO PIAUI";-;-;-;-;-;-;-;2;1;-;-;2;-;3;1;1;1;3;1;3;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"220530 JERUMENHA";-;-;-;-;-;2;-;-;-;2;2;4;-;-;1;1;4;3;4;9;4;3;1;1;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"220535 JOAO COSTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
"220540 JOAQUIM PIRES";-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"220545 JOCA MARQUES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220550 JOSE DE FREITAS";-;-;-;-;-;-;-;-;3;1;7;8;14;13;7;12;14;9;5;4;2;3;4;-;-;2;1;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"220551 JUAZEIRO DO PIAUI";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220552 JULIO BORGES";-;3;-;2;1;4;6;4;2;7;4;4;1;1;2;3;2;2;1;3;-;3;1;5;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;66
"220553 JUREMA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;13;2;2;8;2;7;6;2;3;4;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"220554 LAGOINHA DO PIAUI";-;3;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;3;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;8;3;10;5;10;2;-;-;57
"220555 LAGOA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"220556 LAGOA DO BARRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;1;1;3;3;7;2;4;5;3;3;1;4;1;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;46
"220557 LAGOA DE SAO FRANCISCO";-;-;-;-;-;2;1;-;2;1;-;3;1;-;1;1;1;-;-;1;5;1;2;3;1;-;2;2;2;1;-;5;-;6;4;2;2;1;3;2;1;-;-;-;-;2;2;-;4;2;-;-;-;-;69
"220558 LAGOA DO PIAUI";-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;1;-;-;1;1;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"220559 LAGOA DO SITIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220560 LANDRI SALES";-;-;-;-;-;2;-;1;4;-;1;4;2;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
