2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
"240870 PARAU";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"240880 PARAZINHO";1;1;1;-;-;-;-;5;5;14;8;7;1;2;-;2;-;1;1;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;54
"240890 PARELHAS";-;-;-;-;1;2;3;5;10;18;19;8;-;-;-;1;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70
"240895 RIO DO FOGO";-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;13
"240910 PASSA E FICA";-;-;-;1;-;-;-;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"240920 PASSAGEM";-;-;-;-;-;-;2;-;-;1;3;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"240930 PATU";1;-;-;-;-;1;-;-;3;2;8;-;-;-;1;-;1;2;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"240933 SANTA MARIA";-;-;-;-;-;1;2;4;5;4;9;1;-;-;-;-;-;-;-;1;4;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;34
"240940 PAU DOS FERROS";5;2;1;-;2;2;6;18;17;41;29;7;-;3;5;4;3;1;-;2;-;-;1;1;2;-;-;1;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;-;162
"240950 PEDRA GRANDE";-;-;-;-;-;-;-;-;1;2;13;9;-;-;1;6;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"240960 PEDRA PRETA";-;-;-;-;-;-;-;-;-;-;10;2;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"240970 PEDRO AVELINO";-;-;-;-;-;-;-;1;1;3;5;8;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;20
"240980 PEDRO VELHO";-;-;-;1;-;-;1;-;1;6;8;7;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"240990 PENDENCIAS";2;1;1;2;5;4;7;19;24;18;36;15;7;7;28;10;1;5;-;-;-;-;1;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;2;-;4;1;2;3;1;-;3;6;220
"241000 PILOES";-;1;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;8
"241010 POCO BRANCO";-;-;-;-;-;-;-;1;-;-;4;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"241020 PORTALEGRE";-;1;-;-;-;-;2;3;4;1;3;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"241030 SERRA CAIADA";-;-;-;-;-;-;-;1;1;1;-;1;-;-;2;-;-;-;-;-;1;-;-;2;1;1;-;1;3;2;-;-;-;-;-;1;3;1;-;1;-;1;-;-;3;-;-;-;-;-;-;-;27
"241040 PUREZA";-;-;-;-;-;-;-;3;2;7;2;2;-;2;5;3;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;31
"241050 RAFAEL FERNANDES";-;-;-;-;-;-;-;1;1;1;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
"241070 RIACHO DA CRUZ";-;-;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"241080 RIACHO DE SANTANA";-;-;1;-;-;-;2;4;5;3;5;1;-;-;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"241090 RIACHUELO";-;-;-;-;-;-;4;2;11;25;20;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
"241100 RODOLFO FERNANDES";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"241105 TIBAU";-;-;-;-;-;-;-;-;1;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"241110 RUY BARBOSA";-;-;-;-;-;1;-;1;1;2;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"241120 SANTA CRUZ";2;2;-;2;7;4;7;19;43;50;82;59;5;2;2;4;4;-;2;4;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;2;2;-;1;-;-;-;-;-;-;-;1;308
"241140 SANTANA DO MATOS";-;-;-;-;-;1;-;1;3;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;10
"241142 SANTANA DO SERIDO";-;1;1;-;1;-;-;-;1;-;1;-;-;-;2;2;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"241150 SANTO ANTONIO";3;1;4;-;3;1;4;5;9;12;8;7;1;1;1;1;1;1;2;1;1;-;-;-;-;-;-;1;2;1;1;-;-;-;2;-;-;1;1;-;-;-;1;1;1;-;-;2;-;2;-;-;83
"241160 SAO BENTO DO NORTE";-;-;-;-;-;-;-;-;-;-;4;5;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"241170 SAO BENTO DO TRAIRI";-;-;1;1;1;-;1;-;1;1;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"241180 SAO FERNANDO";-;-;-;-;-;-;1;1;-;1;7;5;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"241190 SAO FRANCISCO DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"241200 SAO GONCALO DO AMARANTE";1;4;-;2;-;1;3;24;16;46;11;4;2;1;2;3;19;3;6;3;5;2;1;2;2;1;1;2;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;1;-;1;-;-;-;-;173
"241210 SAO JOAO DO SABUGI";-;1;-;-;-;-;2;2;2;4;1;-;3;3;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"241220 SAO JOSE DE MIPIBU";-;-;2;2;2;1;2;4;10;14;20;6;2;3;2;3;2;1;-;-;-;-;-;-;2;-;1;-;-;-;1;3;1;-;2;-;-;2;-;-;-;1;-;-;-;-;-;2;-;-;-;-;91
"241230 SAO JOSE DO CAMPESTRE";2;-;1;2;2;1;1;4;5;6;6;2;-;-;-;-;1;3;5;-;-;1;1;1;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
"241240 SAO JOSE DO SERIDO";-;-;-;-;-;-;1;-;5;9;-;1;-;4;3;7;5;1;3;2;2;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"241250 SAO MIGUEL";36;15;26;39;39;44;35;46;34;21;15;5;1;8;4;2;3;3;3;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;384
"241255 SAO MIGUEL DO GOSTOSO";-;-;-;2;-;-;1;4;11;8;6;2;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;38
"241260 SAO PAULO DO POTENGI";-;1;3;1;-;-;3;5;6;30;35;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;3;1;2;4;-;1;2;2;-;-;1;-;-;1;-;-;-;-;-;4;2;2;3;-;121
"241280 SAO RAFAEL";-;-;-;-;1;-;1;2;3;2;2;1;-;1;7;2;8;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"241290 SAO TOME";1;-;-;-;-;-;-;-;4;4;9;6;-;1;1;5;2;1;-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;39
"241300 SAO VICENTE";-;1;-;-;-;-;-;-;1;5;4;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"241310 SENADOR ELOI DE SOUZA";-;-;-;-;-;-;1;1;2;2;2;-;-;2;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"241320 SENADOR GEORGINO AVELINO";-;-;-;-;-;-;-;1;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"241330 SERRA DE SAO BENTO";-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"241335 SERRA DO MEL";-;1;-;-;-;-;1;3;5;3;2;1;5;4;1;5;-;-;-;3;-;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"241340 SERRA NEGRA DO NORTE";-;-;1;-;-;-;-;1;-;3;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;13
"241350 SERRINHA";-;-;-;-;-;-;-;-;1;3;2;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"241355 SERRINHA DOS PINTOS";-;1;-;-;-;-;-;2;3;5;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"241360 SEVERIANO MELO";-;-;-;-;-;-;1;1;2;4;1;-;-;-;4;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"241370 SITIO NOVO";-;2;-;-;1;1;-;1;6;16;11;4;1;-;3;3;2;-;4;2;-;-;1;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;62
"241380 TABOLEIRO GRANDE";-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"241390 TAIPU";-;-;-;-;5;-;1;4;12;2;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;1;-;-;36
"241400 TANGARA";-;-;-;-;-;1;2;4;2;3;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;25
"241410 TENENTE ANANIAS";1;-;-;-;-;-;1;3;-;3;2;-;-;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"241415 TENENTE LAURENTINO CRUZ";2;-;3;2;3;4;4;7;10;8;8;12;14;20;12;3;1;1;1;2;-;-;1;-;-;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123
"241420 TIBAU DO SUL";-;-;-;-;-;1;1;5;11;29;11;4;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;66
"241430 TIMBAUBA DOS BATISTAS";-;-;1;-;1;-;2;1;2;6;1;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;1;1;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;26
"241440 TOUROS";-;-;-;1;-;2;1;8;16;20;38;6;1;3;9;4;13;10;3;4;2;4;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;150
"241445 TRIUNFO POTIGUAR";-;-;-;-;-;-;-;4;5;8;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"241450 UMARIZAL";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"241460 UPANEMA";-;-;-;-;2;1;-;-;3;7;5;-;-;-;6;7;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"241475 VENHA-VER";-;-;2;-;-;2;-;3;3;8;10;4;4;2;3;1;1;-;1;-;1;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"241480 VERA CRUZ";-;-;1;-;-;2;2;2;2;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"241490 VICOSA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"241500 VILA FLOR";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"250010 AGUA BRANCA";-;-;-;-;-;-;1;3;11;6;12;-;-;1;-;-;1;10;5;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;53
"250020 AGUIAR";-;3;-;-;2;2;-;1;1;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;15
"250030 ALAGOA GRANDE";-;-;-;1;-;-;1;-;1;9;14;9;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"250040 ALAGOA NOVA";-;-;1;-;-;-;1;3;1;7;9;19;2;-;-;2;1;1;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;51
"250050 ALAGOINHA";-;-;-;-;-;-;-;-;-;1;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"250053 ALCANTIL";-;-;-;-;-;-;1;-;1;1;4;1;-;-;-;-;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"250057 ALGODAO DE JANDAIRA";-;-;-;-;-;1;-;-;-;1;2;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"250060 ALHANDRA";-;2;11;1;2;3;-;1;7;11;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"250070 SAO JOAO DO RIO DO PEIXE";-;-;-;-;-;-;1;-;1;-;7;22;-;-;1;8;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"250073 AMPARO";1;2;-;-;1;1;-;-;3;2;1;1;-;-;1;-;-;-;-;3;1;-;1;1;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"250077 APARECIDA";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"250080 ARACAGI";-;-;-;-;-;-;-;1;6;17;31;2;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
"250090 ARARA";-;-;-;-;-;-;-;-;2;8;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"250100 ARARUNA";-;-;-;-;-;1;2;4;6;4;7;2;1;-;3;-;-;1;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"250110 AREIA";1;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;10
"250115 AREIA DE BARAUNAS";-;-;-;-;-;-;-;2;2;4;4;3;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"250120 AREIAL";-;-;-;-;-;-;-;-;2;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"250130 AROEIRAS";-;2;-;2;-;-;1;14;8;23;9;6;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;71
"250135 ASSUNCAO";-;-;-;-;-;-;1;1;2;1;1;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"250140 BAIA DA TRAICAO";-;-;-;-;-;1;1;2;5;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"250153 BARAUNA";-;1;-;-;1;2;2;10;6;3;7;8;9;5;3;4;2;2;7;-;1;4;3;3;-;-;2;1;1;2;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;91
"250157 BARRA DE SANTANA";-;-;-;-;1;-;-;-;1;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"250160 BARRA DE SANTA ROSA";-;1;-;-;-;-;3;7;5;3;3;2;3;1;-;1;1;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"250170 BARRA DE SAO MIGUEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;8
"250180 BAYEUX";-;-;-;-;1;-;5;3;14;11;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
"250190 BELEM";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"250205 BERNARDINO BATISTA";-;-;-;-;-;-;1;1;-;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"250210 BOA VENTURA";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"250230 BOM SUCESSO";-;-;1;1;-;-;1;1;6;1;1;1;-;-;2;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"250240 BONITO DE SANTA FE";-;-;-;-;-;-;1;2;3;14;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;31
"250250 BOQUEIRAO";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;8
"250270 BORBOREMA";-;-;-;-;-;-;1;1;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"250280 BREJO DO CRUZ";-;-;1;-;1;1;-;3;8;6;-;7;-;1;-;2;-;-;-;-;1;-;1;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"250290 BREJO DOS SANTOS";-;-;-;-;-;-;1;2;7;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"250300 CAAPORA";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"250310 CABACEIRAS";-;-;1;3;-;-;1;1;4;8;1;2;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"250320 CABEDELO";-;-;-;-;-;2;1;4;13;8;11;9;3;6;9;4;1;1;2;1;-;-;-;-;1;2;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81
"250330 CACHOEIRA DOS INDIOS";-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"250350 CACIMBA DE DENTRO";-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"250355 CACIMBAS";-;-;-;-;-;-;-;1;2;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"250360 CAICARA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"250370 CAJAZEIRAS";-;-;-;-;9;7;16;13;69;39;57;48;-;3;2;-;-;-;-;1;1;1;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;270
"250380 CALDAS BRANDAO";-;-;-;-;-;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
