2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"250110 AREIA";-;3;3;5;27;13;13;32;29;26;26;21;10;15;21;30;11;20;15;18;6;6;15;8;13;12;3;9;5;5;3;3;4;3;2;3;4;3;2;-;1;4;3;-;-;6;10;10;9;1;3;2;4;-;500
"250115 AREIA DE BARAUNAS";-;-;-;-;-;-;-;-;2;3;4;4;4;1;2;4;-;1;4;1;1;3;-;3;-;-;-;-;-;1;-;1;2;1;-;2;-;1;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;49
"250120 AREIAL";-;-;-;1;-;1;-;1;-;2;5;1;2;4;10;7;12;17;8;1;3;3;-;1;2;-;-;3;1;1;1;-;-;1;-;-;2;1;1;1;1;4;1;-;-;1;1;-;-;-;-;-;-;-;101
"250130 AROEIRAS";-;-;2;1;2;-;1;5;15;9;29;11;17;3;9;7;9;7;11;17;31;20;15;23;13;3;5;5;11;13;4;8;4;2;2;3;5;2;2;2;4;2;2;-;3;4;3;-;1;1;-;-;-;-;348
"250135 ASSUNCAO";-;2;-;1;-;-;3;2;2;2;3;2;6;1;-;3;9;14;21;33;4;2;3;6;7;2;2;5;3;1;-;-;1;1;-;-;-;-;-;3;-;1;-;1;2;-;1;1;2;-;-;2;-;-;154
"250140 BAIA DA TRAICAO";-;-;-;-;-;-;1;1;2;5;6;2;2;1;-;-;1;5;7;4;4;5;7;2;3;2;-;2;1;6;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;73
"250150 BANANEIRAS";-;3;7;6;3;2;1;3;-;-;-;4;2;-;7;4;10;6;8;4;19;7;17;16;17;14;16;12;15;27;23;26;6;16;24;22;39;58;58;72;59;63;36;17;7;3;-;2;-;1;2;6;-;-;770
"250153 BARAUNA";-;-;1;-;-;1;3;3;10;7;5;8;8;12;7;6;14;18;31;47;20;51;47;45;36;15;8;13;13;8;4;6;6;2;3;3;1;2;2;1;3;-;-;1;-;1;3;4;-;2;2;2;-;-;485
"250157 BARRA DE SANTANA";-;1;1;-;-;3;-;-;-;2;1;2;1;1;2;1;2;-;6;3;5;5;2;7;8;9;4;10;8;8;6;3;2;2;6;1;3;5;2;1;-;-;-;3;1;1;-;1;-;-;-;-;-;-;129
"250160 BARRA DE SANTA ROSA";-;-;1;-;-;-;3;3;7;6;7;7;4;7;5;1;4;5;10;10;11;11;18;16;7;9;6;3;12;12;4;3;4;4;5;2;3;3;3;1;1;-;2;2;-;-;2;-;-;-;-;-;-;-;224
"250170 BARRA DE SAO MIGUEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;3;-;-;-;2;2;-;-;2;1;1;-;-;2;2;-;2;3;-;2;1;4;-;-;-;-;-;-;1;2;-;1;1;-;-;-;37
"250180 BAYEUX";-;-;1;1;-;1;-;6;3;16;13;4;-;2;-;2;4;-;6;7;2;6;3;3;2;6;10;8;7;5;4;11;6;3;6;5;3;10;4;1;-;4;3;4;2;-;1;-;1;-;-;-;-;-;186
"250190 BELEM";-;1;1;1;-;1;2;11;10;12;18;28;27;8;1;-;1;3;9;9;10;24;27;33;18;5;3;6;4;2;-;2;-;2;2;-;-;-;1;-;-;-;-;-;3;-;3;1;-;-;-;-;-;-;289
"250200 BELEM DO BREJO DO CRUZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;1;-;3;3;7;7;1;3;13;10;3;3;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;64
"250205 BERNARDINO BATISTA";-;-;-;-;2;3;1;2;1;-;7;2;-;1;1;2;-;3;1;2;-;-;1;1;1;3;10;-;3;5;-;5;2;1;2;13;1;3;5;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;86
"250210 BOA VENTURA";-;1;-;-;-;1;-;-;-;-;1;6;16;2;5;2;1;2;-;-;1;-;-;-;-;-;-;2;-;-;-;-;1;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"250215 BOA VISTA";-;2;2;-;1;-;3;5;-;1;1;5;6;3;6;6;2;5;6;10;6;2;7;3;5;4;5;7;6;6;5;2;4;13;8;2;3;2;-;6;1;2;-;3;1;-;1;-;-;1;-;-;-;-;169
"250220 BOM JESUS";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;2;-;2;1;-;1;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"250230 BOM SUCESSO";-;-;-;1;1;-;1;1;1;6;1;1;1;-;1;2;-;-;-;3;2;2;2;2;2;1;-;1;-;-;-;-;-;-;-;1;-;-;-;3;1;-;-;-;-;-;1;-;-;1;-;-;-;-;39
"250240 BONITO DE SANTA FE";-;-;-;-;-;1;1;1;5;8;29;12;4;1;1;-;-;-;7;9;5;4;-;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;93
"250250 BOQUEIRAO";-;-;2;-;1;6;3;3;2;5;3;5;7;20;7;13;8;9;20;14;25;22;18;15;15;3;11;23;9;7;6;-;3;2;1;-;2;1;1;-;1;5;3;2;5;2;-;3;2;3;2;2;-;-;322
"250260 IGARACY";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;7;17;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"250270 BORBOREMA";-;-;-;-;-;-;-;1;1;9;1;-;-;-;-;-;-;-;1;-;-;4;4;4;6;2;6;27;30;48;5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153
"250280 BREJO DO CRUZ";-;1;-;1;-;1;2;2;6;22;15;9;17;8;8;4;4;3;5;12;11;7;10;18;13;21;9;16;13;25;3;3;4;3;2;2;1;2;2;2;3;4;2;1;-;-;1;-;-;3;-;-;-;-;301
"250290 BREJO DOS SANTOS";-;-;-;1;2;6;3;3;5;15;15;4;2;5;6;7;9;3;6;4;2;-;2;1;1;4;2;10;2;3;-;1;1;1;-;1;1;-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;132
"250300 CAAPORA";-;7;1;3;3;7;7;16;11;2;4;9;5;7;6;6;6;5;8;6;18;26;21;33;47;46;50;42;28;37;41;37;9;23;23;17;14;6;2;4;-;4;1;2;-;6;-;1;-;-;-;-;1;-;658
"250310 CABACEIRAS";-;6;1;1;5;1;-;3;2;10;12;21;18;9;18;2;4;-;1;4;-;3;3;3;4;6;6;4;2;2;-;3;-;1;6;1;1;-;2;-;-;-;1;1;-;-;-;-;3;-;5;1;2;-;178
"250320 CABEDELO";-;5;2;1;1;3;3;4;7;15;13;21;22;17;13;15;12;22;22;44;75;42;85;87;69;72;75;67;62;48;31;45;14;38;22;31;11;25;3;9;4;7;10;3;3;5;1;-;2;-;1;2;1;-;1192
"250330 CACHOEIRA DOS INDIOS";-;-;-;-;1;-;-;-;2;1;1;8;2;1;3;2;5;10;7;5;3;3;4;11;4;-;1;1;4;1;2;-;1;2;-;2;4;1;-;-;1;-;1;3;-;-;-;2;1;-;-;-;-;-;100
"250340 CACIMBA DE AREIA";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;3;8;4;4;1;2;-;1;-;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"250350 CACIMBA DE DENTRO";-;10;6;2;2;1;3;4;21;42;57;59;39;38;49;61;25;8;33;21;12;4;4;4;5;1;7;-;-;-;-;3;1;-;1;1;-;1;2;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;531
"250355 CACIMBAS";-;-;-;-;1;1;-;-;1;2;-;-;1;3;-;1;1;-;-;-;-;4;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;20
"250360 CAICARA";-;-;-;-;-;-;-;-;-;1;2;2;8;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;27
"250370 CAJAZEIRAS";-;5;4;7;8;17;29;32;24;85;52;78;56;8;15;7;15;26;19;21;36;19;35;35;36;27;32;27;25;11;8;14;15;25;10;13;15;6;6;1;3;2;5;7;3;2;1;3;5;-;5;5;7;-;952
"250375 CAJAZEIRINHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"250380 CALDAS BRANDAO";-;-;-;-;-;-;-;1;2;-;-;3;9;1;-;4;2;-;4;1;-;-;3;2;4;2;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"250390 CAMALAU";-;1;-;-;-;-;-;-;2;1;1;6;7;-;-;-;-;2;-;2;2;2;-;3;3;5;-;2;6;11;7;9;3;4;-;2;-;-;-;2;-;-;-;2;-;1;1;-;-;-;-;-;-;-;87
"250400 CAMPINA GRANDE";-;9;9;4;9;9;22;19;26;34;31;59;28;27;40;23;37;45;73;93;118;128;118;113;127;118;95;98;77;91;72;54;42;36;44;30;31;39;16;24;10;23;17;12;27;30;14;8;11;9;8;8;8;1;2254
"250403 CAPIM";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;3;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"250407 CARAUBAS";-;-;-;-;-;-;-;-;1;2;2;6;8;3;4;3;3;5;4;1;1;3;2;1;-;-;1;-;1;1;-;-;-;3;-;-;1;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62
"250410 CARRAPATEIRA";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;4;-;-;1;3;1;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"250415 CASSERENGUE";-;1;-;1;-;-;-;-;3;3;3;1;2;5;6;6;7;10;24;16;14;12;6;5;6;2;1;12;6;5;2;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;162
"250420 CATINGUEIRA";-;-;-;-;-;-;1;2;2;-;-;-;-;-;-;4;3;-;-;3;-;-;-;-;2;4;3;10;2;1;2;1;3;3;7;6;5;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;68
"250430 CATOLE DO ROCHA";-;1;1;4;4;1;3;2;4;6;8;28;27;7;11;4;12;4;13;7;6;12;9;5;10;9;10;22;16;14;12;12;20;17;6;6;4;3;2;-;1;1;4;2;1;5;2;2;1;3;-;1;1;-;366
"250435 CATURITE";-;-;1;-;-;-;-;-;1;2;7;3;4;1;2;2;1;4;7;12;5;6;13;13;15;10;5;12;6;13;10;12;17;6;9;8;6;7;9;9;10;4;2;3;1;-;-;-;-;-;1;-;-;-;259
"250440 CONCEICAO";-;-;-;-;-;-;-;1;3;1;2;2;-;-;2;2;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"250450 CONDADO";-;-;-;-;-;-;-;-;1;1;3;9;5;11;2;5;10;8;8;10;9;13;5;6;7;1;2;5;3;3;1;9;2;1;2;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;145
"250460 CONDE";-;-;-;2;-;-;-;2;1;5;8;10;7;6;10;11;8;1;3;3;5;4;10;6;4;8;26;4;9;5;7;4;3;1;1;2;7;15;9;3;1;1;1;-;1;-;1;-;-;-;1;-;1;-;217
"250470 CONGO";-;-;-;1;-;-;-;1;-;1;-;1;1;1;-;1;-;6;4;5;6;6;4;7;3;4;2;1;7;4;5;4;5;5;6;-;1;-;-;-;-;-;-;-;1;1;1;-;-;2;-;-;-;-;97
"250480 COREMAS";-;2;5;4;5;24;36;37;31;28;13;7;10;8;80;53;198;233;164;134;117;73;64;56;38;41;22;27;32;8;14;9;4;13;6;3;4;4;1;-;2;2;4;5;10;10;12;11;14;8;12;7;1;-;1706
"250485 COXIXOLA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;3;-;-;-;1;-;1;1;4;7;7;5;7;-;-;-;-;3;-;-;-;-;-;-;-;42
"250490 CRUZ DO ESPIRITO SANTO";-;-;-;1;-;1;1;1;1;1;2;1;1;1;-;-;-;2;1;5;2;3;7;5;6;4;5;4;7;1;6;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;72
"250500 CUBATI";-;-;1;-;-;1;-;2;7;7;-;5;16;2;-;-;-;6;1;2;1;-;4;2;1;7;2;2;3;9;7;3;9;9;-;1;2;-;1;-;-;-;-;3;-;-;1;1;3;2;-;1;-;-;124
"250510 CUITE";-;2;-;2;2;5;3;6;6;7;8;9;5;14;29;35;24;32;41;24;46;37;39;20;29;19;19;19;12;11;10;5;5;7;7;1;4;4;4;1;1;4;3;1;5;1;1;3;1;3;1;-;-;-;577
"250520 CUITEGI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3;2;-;-;-;-;-;-;-;2;9;-;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"250523 CUITE DE MAMANGUAPE";-;-;-;-;-;-;-;1;1;2;1;-;-;1;-;1;-;3;-;1;-;4;1;5;6;7;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"250527 CURRAL DE CIMA";-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;2;1;1;3;6;5;4;-;-;3;2;1;3;1;1;2;3;1;-;-;3;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;50
"250530 CURRAL VELHO";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;3;14;3;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"250535 DAMIAO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;1;2;1;2;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"250540 DESTERRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;3;4;3;6;4;2;6;-;-;2;2;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;42
"250550 VISTA SERRANA";-;-;-;-;-;-;-;1;4;3;2;4;1;-;1;-;-;1;2;1;11;13;4;3;14;12;12;16;9;11;11;5;6;7;3;3;4;5;3;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;175
"250560 DIAMANTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;1;-;-;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"250570 DONA INES";-;4;5;10;11;31;39;55;87;51;26;24;19;19;11;9;14;47;45;38;32;45;24;11;9;6;13;12;14;8;7;1;2;9;10;12;7;6;7;2;6;2;4;-;1;3;3;3;8;2;5;5;2;-;826
"250580 DUAS ESTRADAS";-;-;-;-;-;-;1;-;-;-;-;-;4;3;4;-;2;4;1;5;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"250590 EMAS";-;-;1;-;1;-;-;-;-;-;-;4;-;-;1;1;-;1;1;1;-;5;8;23;6;-;3;2;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"250600 ESPERANCA";-;1;5;7;7;3;13;9;12;21;37;35;26;17;36;38;32;19;53;55;54;27;34;28;50;35;47;55;48;68;62;36;28;33;28;21;14;10;22;8;7;13;1;8;7;3;6;5;9;-;-;3;1;1;1198
"250610 FAGUNDES";-;-;1;-;-;-;-;1;1;-;3;1;-;3;3;2;2;4;3;3;4;-;1;-;1;1;6;1;-;10;2;3;1;4;6;1;1;2;1;1;-;1;1;-;-;1;-;2;-;1;-;-;-;-;79
"250620 FREI MARTINHO";-;-;-;-;-;-;-;-;4;4;4;5;3;1;-;-;2;6;1;4;9;10;3;12;25;28;28;29;9;5;5;19;1;3;1;2;-;4;3;-;1;1;1;1;4;-;-;1;1;1;-;-;-;-;241
"250625 GADO BRAVO";-;-;-;-;1;-;-;-;1;2;2;1;-;2;-;2;2;1;3;3;2;6;10;1;-;-;1;-;3;3;-;1;1;-;1;1;1;-;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;55
"250630 GUARABIRA";-;1;1;3;3;9;7;16;16;47;37;27;42;35;29;12;17;31;31;35;20;25;26;10;13;8;15;34;22;20;11;17;33;24;15;26;17;16;17;30;32;12;17;19;11;3;8;16;12;-;4;-;-;-;932
"250640 GURINHEM";-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;2;4;1;1;-;1;-;-;-;-;-;1;2;1;1;1;2;2;2;8;2;-;1;3;-;-;-;-;-;-;-;-;-;-;-;41
"250650 GURJAO";-;-;-;-;-;-;-;-;-;7;6;9;17;5;10;4;8;2;3;-;3;-;-;-;1;-;1;-;2;-;3;3;2;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;88
"250660 IBIARA";-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"250670 IMACULADA";-;-;1;-;2;1;1;1;-;3;4;3;5;1;-;1;3;2;1;5;4;-;1;1;1;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"250680 INGA";-;-;-;2;-;-;1;1;1;9;6;4;4;1;2;1;2;2;3;18;4;8;5;11;19;1;26;9;10;11;2;2;5;1;4;2;1;1;1;1;-;-;2;1;-;-;1;-;1;-;-;-;-;-;186
"250690 ITABAIANA";-;3;4;1;5;1;-;5;9;30;45;25;12;5;5;5;8;10;17;16;21;12;29;14;8;31;12;9;14;24;13;9;11;10;5;7;7;3;5;4;8;5;1;3;-;2;3;1;2;5;1;1;3;-;489
"250700 ITAPORANGA";-;1;-;-;-;3;5;4;8;17;13;8;4;10;13;8;7;16;11;12;7;12;4;12;5;11;4;4;11;4;2;1;3;3;-;1;5;2;2;1;-;2;3;-;1;2;1;1;1;-;-;-;-;-;245
"250710 ITAPOROROCA";-;3;1;1;3;8;9;37;9;24;25;22;15;27;23;23;20;7;4;7;3;8;4;12;7;5;8;5;1;7;2;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;334
"250720 ITATUBA";-;-;-;-;-;-;1;-;3;1;2;1;4;7;5;4;2;-;1;2;9;5;4;12;14;12;5;8;14;8;2;6;2;5;6;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149
"250730 JACARAU";-;-;-;-;-;-;-;-;-;-;1;8;25;9;-;1;-;4;1;1;1;-;-;-;-;-;-;1;1;1;-;-;-;1;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;58
"250740 JERICO";-;-;-;-;-;-;1;2;8;8;25;14;17;27;17;9;22;6;4;11;5;4;1;3;2;2;2;3;5;2;2;1;-;-;-;1;2;1;-;1;1;-;1;-;1;-;1;-;-;-;-;-;-;-;212
"250750 JOAO PESSOA";-;351;412;384;429;504;501;589;829;904;950;969;825;639;677;942;1089;1179;1296;1337;1534;1377;1639;1702;1502;1489;1575;1439;1419;1316;1250;1269;1315;1171;888;1089;952;818;792;693;696;635;556;466;537;458;500;494;429;480;509;461;268;8;46532
"250760 JUAREZ TAVORA";-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;2;2;5;4;4;3;-;1;1;-;-;-;3;1;1;3;-;2;-;2;-;-;2;2;2;-;-;-;-;-;-;-;-;44
"250770 JUAZEIRINHO";-;1;-;1;3;14;2;1;5;11;4;24;36;11;37;47;63;74;89;109;173;120;96;90;79;55;82;77;42;74;53;44;43;35;12;19;13;21;8;3;-;8;6;1;2;19;7;15;8;2;3;8;2;-;1752
"250780 JUNCO DO SERIDO";-;2;-;-;1;1;4;4;1;-;4;1;4;-;-;2;6;6;4;10;4;7;9;8;8;7;5;2;9;7;4;4;3;3;1;2;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;135
"250790 JURIPIRANGA";-;-;-;-;-;-;-;-;2;1;5;5;3;4;-;3;4;1;2;3;2;-;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;41
"250800 JURU";-;-;2;-;-;2;2;-;9;6;2;10;12;5;4;3;-;6;11;1;6;3;3;3;7;2;4;2;10;3;14;7;4;2;3;4;3;1;1;3;2;1;-;-;-;-;2;1;-;-;-;2;-;-;168
"250810 LAGOA";-;-;-;-;-;-;1;4;1;3;16;7;14;4;3;2;2;-;1;2;-;-;-;-;1;-;2;1;1;-;-;1;-;1;1;-;2;1;-;-;-;1;2;4;2;2;-;-;-;-;-;-;-;-;82
"250820 LAGOA DE DENTRO";-;-;-;-;-;3;5;4;1;2;3;9;12;2;3;3;2;3;8;6;7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77
"250830 LAGOA SECA";-;-;1;1;-;-;-;1;4;5;1;3;4;2;11;9;6;9;8;6;8;5;8;8;4;6;12;9;20;12;18;10;7;9;5;4;3;7;3;5;1;1;-;1;3;-;1;2;1;-;-;-;-;-;244
"250840 LASTRO";-;3;7;9;8;21;9;6;3;1;-;1;5;1;-;2;12;8;3;3;7;1;2;4;12;6;5;7;-;6;5;1;1;5;-;-;-;-;-;-;-;-;-;-;1;-;1;4;-;-;1;-;1;-;172
"250850 LIVRAMENTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;2;4;5;2;-;-;1;1;3;4;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"250855 LOGRADOURO";-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;11
"250860 LUCENA";-;1;1;-;-;-;5;2;11;9;9;19;8;3;1;6;10;2;4;11;7;7;4;2;4;3;4;4;2;3;1;1;-;-;2;-;-;1;2;2;2;1;1;-;-;1;-;-;1;1;-;-;-;-;158
"250870 MAE D'AGUA";-;-;-;-;-;-;-;2;2;1;4;1;1;-;-;-;1;-;2;20;14;12;11;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;77
"250880 MALTA";-;1;-;1;1;-;-;1;-;3;1;-;-;1;2;4;1;-;-;-;2;6;5;1;-;3;2;1;7;6;6;8;4;-;-;1;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;73
"250890 MAMANGUAPE";-;-;-;-;1;-;4;2;4;13;11;9;8;1;-;3;9;18;25;12;19;9;12;6;6;1;1;7;6;4;7;4;4;-;2;2;4;1;5;7;4;2;-;1;-;3;1;1;-;1;-;-;-;-;240
"250900 MANAIRA";-;1;2;2;1;1;5;3;19;7;15;9;16;16;20;35;18;19;26;24;20;23;14;12;11;15;8;6;1;9;12;-;1;4;3;1;1;3;-;1;5;-;2;-;2;1;-;-;2;1;-;-;-;-;397
"250905 MARCACAO";-;-;-;-;-;-;-;-;-;-;2;-;2;-;1;-;-;-;3;1;2;2;3;-;1;1;-;-;2;2;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"250910 MARI";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;2;1;3;3;8;12;5;12;15;1;3;5;11;7;3;4;5;4;1;5;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;114
"250915 MARIZOPOLIS";-;-;-;-;-;-;-;-;-;1;-;2;1;-;2;5;6;12;1;2;2;2;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
"250920 MASSARANDUBA";-;3;-;1;4;1;-;-;-;1;-;-;3;3;5;3;7;1;5;11;5;10;5;2;1;3;3;5;7;1;3;1;-;-;1;1;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;2;2;-;104
"250930 MATARACA";-;-;-;-;-;-;1;-;1;10;25;-;1;5;11;9;13;8;9;11;11;7;2;1;2;3;5;2;4;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;145
"250933 MATINHAS";-;-;-;-;-;-;2;1;-;3;-;1;-;-;-;-;-;-;-;-;7;6;3;-;-;-;-;-;-;-;2;-;3;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;31
"250937 MATO GROSSO";-;-;-;-;-;-;-;-;-;3;3;-;-;2;2;2;2;-;-;10;4;6;9;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"250939 MATUREIA";-;-;-;-;-;-;-;2;-;2;3;6;6;4;12;9;9;8;18;16;8;1;1;-;2;-;2;-;1;-;-;-;2;1;-;-;1;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;117
"250940 MOGEIRO";-;-;1;-;-;-;-;-;-;2;8;4;2;1;-;1;1;1;-;1;1;5;4;6;3;5;4;13;3;2;4;-;2;1;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;78
"250950 MONTADAS";-;1;-;-;2;1;2;1;2;4;3;2;5;13;9;7;16;8;9;4;11;7;13;20;11;5;8;9;10;6;4;1;-;2;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200
"250960 MONTE HOREBE";-;1;-;-;-;-;-;1;1;2;1;2;3;5;2;1;2;2;2;3;10;5;7;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
"250970 MONTEIRO";-;12;14;13;8;8;2;17;8;18;21;23;55;4;7;11;8;16;7;14;17;16;57;23;17;18;25;24;20;14;12;9;8;7;9;11;2;14;5;4;6;4;6;12;6;9;4;3;9;9;6;5;3;-;660
