2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"250930 MATARACA";-;1;-;7;1;2;1;-;-;1;-;-;-;13
"250933 MATINHAS";-;-;-;-;-;-;-;-;1;-;2;-;-;3
"250939 MATUREIA";-;1;1;11;26;11;1;1;2;1;1;-;-;56
"250940 MOGEIRO";-;-;1;2;3;2;1;-;-;-;-;-;-;9
"250950 MONTADAS";-;-;-;-;-;4;-;-;-;-;-;-;-;4
"250960 MONTE HOREBE";-;1;-;-;-;2;5;1;1;-;-;-;-;10
"250970 MONTEIRO";-;10;15;14;16;21;10;15;9;19;23;13;16;181
"250980 MULUNGU";-;-;1;-;-;-;1;1;-;-;-;-;-;3
"250990 NATUBA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"251000 NAZAREZINHO";-;-;-;-;1;1;1;1;1;-;1;-;-;6
"251010 NOVA FLORESTA";-;-;-;2;6;4;3;3;-;-;-;-;-;18
"251020 NOVA OLINDA";-;10;-;-;2;2;-;12;1;-;-;-;-;27
"251030 NOVA PALMEIRA";-;-;2;1;-;3;22;21;-;-;-;-;-;49
"251040 OLHO D'AGUA";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"251050 OLIVEDOS";-;-;-;-;3;22;4;1;2;-;-;1;-;33
"251060 OURO VELHO";-;-;-;-;-;5;5;2;6;-;-;-;-;18
"251065 PARARI";-;-;-;1;3;11;4;5;-;-;2;-;1;27
"251070 PASSAGEM";-;-;2;1;5;3;-;2;4;3;1;-;-;21
"251080 PATOS";-;8;23;70;173;92;45;29;29;6;2;7;2;486
"251090 PAULISTA";-;-;-;1;24;5;-;-;-;-;-;-;-;30
"251100 PEDRA BRANCA";-;-;1;3;7;-;18;-;-;-;-;-;-;29
"251110 PEDRA LAVRADA";-;1;-;-;11;13;32;8;2;-;-;-;-;67
"251120 PEDRAS DE FOGO";-;3;10;8;8;12;4;1;-;-;1;-;-;47
"251130 PIANCO";-;4;6;7;19;27;14;15;24;1;5;-;-;122
"251140 PICUI";-;2;3;11;10;25;16;29;4;-;-;1;1;102
"251150 PILAR";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"251160 PILOES";-;-;-;-;-;12;13;-;-;-;-;-;-;25
"251170 PILOEZINHOS";-;-;-;-;6;7;1;3;1;2;-;-;-;20
"251180 PIRPIRITUBA";-;1;-;-;2;2;10;5;9;-;-;2;1;32
"251190 PITIMBU";-;-;-;2;5;5;-;-;1;-;-;-;-;13
"251200 POCINHOS";-;-;-;-;-;1;10;4;5;5;9;2;1;37
"251203 POCO DANTAS";-;1;-;-;3;6;1;-;-;1;-;-;-;12
"251207 POCO DE JOSE DE MOURA";-;-;7;-;-;-;-;-;-;-;-;-;-;7
"251210 POMBAL";-;-;6;25;49;12;16;34;5;3;-;2;-;152
"251220 PRATA";-;-;3;6;17;3;-;4;2;1;-;-;-;36
"251230 PRINCESA ISABEL";-;3;3;30;204;424;233;47;9;-;1;-;1;955
"251240 PUXINANA";-;-;-;1;-;7;1;1;-;-;-;-;-;10
"251250 QUEIMADAS";-;-;2;30;36;25;8;9;10;4;2;7;3;136
"251260 QUIXABA";-;-;-;-;2;58;6;-;-;-;-;-;-;66
"251270 REMIGIO";-;1;7;11;18;13;2;2;1;-;1;-;-;56
"251272 PEDRO REGIS";-;-;-;-;-;-;2;8;14;7;1;2;1;35
"251274 RIACHAO";-;-;5;13;11;7;1;-;1;-;-;1;2;41
"251275 RIACHAO DO BACAMARTE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"251278 RIACHO DE SANTO ANTONIO";-;2;-;-;2;1;1;-;-;-;-;1;-;7
"251280 RIACHO DOS CAVALOS";-;1;2;1;6;5;1;5;27;9;1;5;1;64
"251290 RIO TINTO";-;-;2;1;5;7;6;10;5;-;1;-;-;37
"251300 SALGADINHO";-;-;4;4;13;2;1;7;-;-;-;-;-;31
"251310 SALGADO DE SAO FELIX";-;-;3;26;3;4;-;-;1;-;-;-;-;37
"251315 SANTA CECILIA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"251320 SANTA CRUZ";-;38;8;-;-;1;1;13;29;1;-;-;-;91
"251330 SANTA HELENA";-;7;7;10;15;4;5;-;-;-;-;-;1;49
"251340 SANTA LUZIA";-;3;10;8;20;16;23;12;14;12;8;3;2;131
"251350 SANTANA DE MANGUEIRA";-;2;-;-;-;1;1;2;-;1;-;4;4;15
"251360 SANTANA DOS GARROTES";-;-;9;30;49;35;2;-;-;-;-;-;-;125
"251365 JOCA CLAUDINO";-;14;-;-;10;9;5;4;8;4;15;12;3;84
"251370 SANTA RITA";-;1;1;18;25;25;12;10;2;1;11;7;8;121
"251380 SANTA TERESINHA";-;3;1;4;16;11;1;3;3;-;1;-;-;43
"251385 SANTO ANDRE";-;1;1;-;-;1;-;4;-;1;-;-;-;8
"251390 SAO BENTO";-;2;-;-;1;1;1;2;3;2;-;-;1;13
"251392 SAO BENTINHO";-;-;-;6;1;1;-;-;-;-;1;-;-;9
"251396 SAO DOMINGOS";-;-;-;2;-;1;2;1;2;-;-;-;-;8
"251398 SAO FRANCISCO";-;-;-;1;-;-;2;3;1;3;-;-;-;10
"251400 SAO JOAO DO CARIRI";-;3;7;8;11;1;-;-;-;-;-;-;-;30
"251410 SAO JOAO DO TIGRE";-;-;1;2;1;6;1;-;1;-;-;-;-;12
"251420 SAO JOSE DA LAGOA TAPADA";-;-;-;-;-;9;7;19;9;-;-;-;-;44
"251430 SAO JOSE DE CAIANA";-;-;-;6;4;-;-;-;-;-;-;-;-;10
"251440 SAO JOSE DE ESPINHARAS";-;-;1;2;19;15;8;7;2;-;-;-;-;54
"251445 SAO JOSE DOS RAMOS";-;-;2;1;3;-;-;1;4;4;-;-;1;16
"251450 SAO JOSE DE PIRANHAS";-;-;-;16;36;31;31;9;11;1;-;1;-;136
"251455 SAO JOSE DE PRINCESA";-;-;-;1;19;39;15;9;-;-;-;-;-;83
"251460 SAO JOSE DO BONFIM";-;-;-;-;-;5;2;-;3;-;-;-;-;10
"251465 SAO JOSE DO BREJO DO CRUZ";-;-;-;1;2;-;1;-;-;-;-;-;-;4
"251470 SAO JOSE DO SABUGI";-;10;15;11;6;-;5;6;-;1;-;-;-;54
"251490 SAO MAMEDE";-;-;11;10;13;13;9;5;5;1;1;1;-;69
"251500 SAO MIGUEL DE TAIPU";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"251520 SAO SEBASTIAO DO UMBUZEIRO";-;-;1;4;2;6;1;-;2;-;1;-;-;17
"251530 SAPE";-;-;-;2;4;6;7;8;4;-;-;-;-;31
"251540 SAO VICENTE DO SERIDO";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"251550 SERRA BRANCA";-;-;-;-;5;6;12;13;2;-;-;-;-;38
"251560 SERRA DA RAIZ";-;-;-;-;1;1;-;-;-;-;-;-;1;3
"251570 SERRA GRANDE";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"251590 SERRARIA";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"251593 SERTAOZINHO";-;1;-;-;4;11;16;5;5;7;2;8;-;59
"251597 SOBRADO";-;-;-;-;-;-;3;3;-;-;-;-;-;6
"251600 SOLANEA";-;-;-;-;3;5;4;5;2;1;-;-;-;20
"251610 SOLEDADE";-;1;1;9;15;19;1;1;-;-;1;-;-;48
"251620 SOUSA";-;4;29;55;159;269;115;62;23;1;-;-;-;717
"251630 SUME";-;-;1;-;1;3;3;6;7;5;1;-;-;27
"251640 TACIMA";-;-;-;-;3;2;1;-;-;-;1;-;-;7
"251660 TAVARES";-;1;-;2;3;1;3;3;-;1;-;-;1;15
"251670 TEIXEIRA";-;13;40;65;73;72;45;7;4;8;5;9;-;341
"251675 TENORIO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"251680 TRIUNFO";-;1;-;-;-;-;9;6;9;3;-;3;2;33
"251690 UIRAUNA";-;2;4;31;85;60;18;12;6;2;-;1;1;222
"251700 UMBUZEIRO";-;-;-;-;-;1;1;-;2;-;-;-;-;4
"251710 VARZEA";-;-;1;4;4;9;5;7;1;1;-;-;-;32
"251720 VIEIROPOLIS";-;-;-;3;22;9;9;1;-;-;-;-;-;44
"251740 ZABELE";-;-;1;-;8;11;-;-;-;-;-;-;-;20
"260005 ABREU E LIMA";-;17;39;124;62;10;8;4;4;1;2;4;2;277
"260010 AFOGADOS DA INGAZEIRA";-;103;527;627;546;157;63;44;14;1;1;3;5;2091
"260020 AFRANIO";-;-;1;-;5;5;-;-;-;-;-;-;-;11
"260030 AGRESTINA";-;-;4;3;9;7;3;1;3;4;1;3;-;38
"260040 AGUA PRETA";-;-;-;-;2;4;5;2;3;1;2;3;-;22
"260050 AGUAS BELAS";-;1;3;9;16;4;3;1;-;1;-;-;-;38
"260060 ALAGOINHA";-;1;-;7;16;9;5;3;-;-;-;-;-;41
"260070 ALIANCA";-;-;9;35;36;8;-;2;-;-;-;-;-;90
"260080 ALTINHO";-;5;11;43;115;63;12;2;1;-;-;-;-;252
"260090 AMARAJI";-;-;1;-;3;-;-;-;-;-;-;-;-;4
"260100 ANGELIM";-;-;-;-;-;1;2;2;-;-;-;-;-;5
"260105 ARACOIABA";-;-;1;2;3;-;-;-;-;-;-;-;-;6
"260110 ARARIPINA";-;46;55;40;18;3;2;5;1;1;-;-;6;177
"260120 ARCOVERDE";-;14;31;43;35;21;10;1;1;2;5;3;1;167
"260130 BARRA DE GUABIRABA";-;-;-;2;2;2;-;-;-;-;-;-;-;6
"260140 BARREIROS";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"260150 BELEM DE MARIA";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"260160 BELEM DE SAO FRANCISCO";-;1;-;2;-;-;-;-;-;-;1;-;-;4
"260170 BELO JARDIM";-;-;1;7;50;16;14;10;11;2;-;-;-;111
"260180 BETANIA";-;1;-;3;7;-;4;2;-;-;-;-;-;17
"260190 BEZERROS";-;2;14;48;24;3;-;1;-;1;-;1;4;98
"260200 BODOCO";-;25;7;5;1;1;1;-;-;-;-;-;2;42
"260210 BOM CONSELHO";-;-;-;1;14;16;7;1;-;-;-;-;-;39
"260220 BOM JARDIM";-;2;13;77;32;3;1;1;-;-;-;-;-;129
"260230 BONITO";-;14;2;8;12;8;11;12;2;-;-;2;2;73
"260240 BREJAO";-;1;-;1;1;5;-;-;-;-;-;-;-;8
"260250 BREJINHO";-;-;-;6;14;19;2;2;-;-;-;-;-;43
"260260 BREJO DA MADRE DE DEUS";-;1;9;23;34;27;9;1;-;-;-;-;-;104
"260270 BUENOS AIRES";-;-;2;4;3;1;-;-;-;-;1;-;1;12
"260280 BUIQUE";-;1;5;3;7;8;6;1;-;-;1;-;1;33
"260290 CABO DE SANTO AGOSTINHO";-;45;80;422;398;333;186;203;89;40;28;18;15;1857
"260300 CABROBO";-;-;-;-;1;1;-;-;-;-;2;1;-;5
"260310 CACHOEIRINHA";-;-;-;5;3;1;-;-;-;-;-;-;-;9
"260320 CAETES";-;-;1;3;40;15;-;2;-;1;1;-;-;63
"260330 CALCADO";-;1;-;4;30;41;21;8;3;1;-;1;1;111
"260340 CALUMBI";-;-;-;7;2;1;-;1;-;-;-;-;-;11
"260345 CAMARAGIBE";-;54;60;18;7;7;1;2;1;-;1;-;10;161
"260350 CAMOCIM DE SAO FELIX";-;-;-;-;2;-;-;-;-;-;-;1;1;4
"260360 CAMUTANGA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"260370 CANHOTINHO";-;-;-;8;1;7;5;2;1;-;-;-;-;24
"260380 CAPOEIRAS";-;-;1;-;3;5;3;1;3;1;-;-;-;17
"260390 CARNAIBA";-;1;20;50;39;10;-;-;-;-;1;-;-;121
"260392 CARNAUBEIRA DA PENHA";-;-;-;-;1;-;-;-;-;-;1;3;-;5
"260400 CARPINA";-;134;65;52;37;32;7;6;10;15;29;10;18;415
"260410 CARUARU";-;35;64;87;95;87;23;25;19;16;13;9;23;496
"260415 CASINHAS";-;2;7;17;14;11;1;1;-;-;-;-;-;53
"260430 CEDRO";-;3;3;7;38;21;5;-;-;-;1;-;-;78
"260440 CHA DE ALEGRIA";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"260450 CHA GRANDE";-;-;4;5;12;27;2;4;-;-;-;2;1;57
"260460 CONDADO";-;18;68;109;56;23;13;3;1;1;-;3;5;300
"260470 CORRENTES";-;-;-;-;1;13;16;1;4;-;-;-;-;35
"260480 CORTES";-;-;-;1;-;4;1;-;-;-;-;-;-;6
"260490 CUMARU";-;6;11;9;7;10;3;-;-;-;-;1;-;47
"260500 CUPIRA";-;-;1;2;5;-;-;-;1;-;-;-;-;9
"260510 CUSTODIA";-;5;6;7;6;1;-;-;1;1;1;-;-;28
"260515 DORMENTES";-;4;8;5;5;-;-;-;-;-;-;-;-;22
"260520 ESCADA";-;1;2;13;3;9;5;1;-;2;-;1;-;37
"260530 EXU";-;272;121;21;5;2;1;-;1;-;-;1;19;443
"260540 FEIRA NOVA";-;16;-;-;-;-;-;-;-;-;-;-;3;19
"260545 FERNANDO DE NORONHA";-;1;-;15;46;47;12;6;-;-;-;-;-;127
"260560 FLORES";-;-;-;16;12;-;-;-;-;-;-;-;-;28
"260570 FLORESTA";-;1;-;8;23;11;4;1;-;-;-;-;-;48
"260580 FREI MIGUELINHO";-;3;-;-;-;-;3;-;-;-;-;-;2;8
"260590 GAMELEIRA";-;-;1;1;2;1;-;-;-;-;-;-;-;5
"260600 GARANHUNS";-;6;12;54;147;182;88;101;50;9;10;10;-;669
"260610 GLORIA DO GOITA";-;58;43;35;13;11;9;11;6;5;6;6;7;210
"260620 GOIANA";-;-;11;64;76;32;10;8;6;5;2;2;-;216
"260640 GRAVATA";-;3;19;44;84;54;20;16;8;7;6;8;7;276
"260650 IATI";-;-;-;2;7;3;1;1;-;-;-;-;-;14
"260660 IBIMIRIM";-;-;3;9;20;2;-;-;-;-;-;-;-;34
"260670 IBIRAJUBA";-;-;-;1;-;-;-;-;-;2;-;-;-;3
"260680 IGARASSU";-;19;37;110;259;229;86;46;18;28;33;13;23;901
"260690 IGUARACY";-;-;7;12;5;2;1;-;-;-;-;-;1;28
"260700 INAJA";-;-;1;7;5;12;1;1;-;1;-;-;-;28
"260710 INGAZEIRA";-;-;-;12;13;-;-;-;-;-;-;-;-;25
"260720 IPOJUCA";-;23;52;173;177;123;86;43;29;17;18;12;21;774
"260730 IPUBI";-;3;1;4;3;1;-;-;-;-;-;-;-;12
"260740 ITACURUBA";-;1;-;1;1;3;-;-;1;-;-;-;-;7
"260750 ITAIBA";-;-;30;10;1;-;-;-;-;-;-;-;-;41
"260760 ILHA DE ITAMARACA";-;3;2;1;4;3;2;5;1;-;6;1;-;28
"260765 ITAMBE";-;22;60;28;18;7;2;-;-;-;-;1;6;144
"260770 ITAPETIM";-;1;2;37;28;11;1;-;-;-;1;8;4;93
"260775 ITAPISSUMA";-;-;2;4;-;-;-;-;-;1;-;-;-;7
"260780 ITAQUITINGA";-;1;12;56;14;2;-;2;6;3;2;-;-;98
"260790 JABOATAO DOS GUARARAPES";-;99;157;371;484;354;174;155;92;71;39;62;57;2115
"260795 JAQUEIRA";-;-;2;4;4;1;1;1;1;1;-;-;-;15
"260800 JATAUBA";-;2;2;14;4;11;20;8;1;-;-;-;-;62
"260805 JATOBA";-;1;-;9;18;10;4;1;1;-;4;-;-;48
"260810 JOAO ALFREDO";-;-;1;-;-;-;2;8;3;1;-;1;-;16
"260825 JUCATI";-;-;-;-;2;-;1;-;-;-;-;-;-;3
"260830 JUPI";-;-;-;2;11;6;-;-;1;-;-;1;-;21
"260840 JUREMA";-;1;3;14;31;28;-;-;-;-;-;-;-;77
"260845 LAGOA DO CARRO";-;33;11;8;1;3;-;-;1;2;-;1;2;62
"260850 LAGOA DE ITAENGA";-;2;1;4;2;3;8;4;2;-;-;-;1;27
"260860 LAGOA DO OURO";-;-;-;-;-;4;9;-;-;-;-;-;-;13
"260875 LAGOA GRANDE";-;2;4;9;30;19;7;6;4;1;-;-;3;85
"260880 LAJEDO";-;-;-;4;11;16;4;-;-;1;-;1;-;37
"260890 LIMOEIRO";-;182;109;64;72;31;21;22;5;6;5;9;13;539
"260900 MACAPARANA";-;3;3;42;112;11;6;4;3;-;-;-;-;184
"260910 MACHADOS";-;-;4;10;-;8;7;3;1;2;1;1;-;37
"260920 MARAIAL";-;-;-;2;4;3;-;-;-;-;-;-;-;9
"260930 MIRANDIBA";-;1;1;3;30;14;1;-;-;-;-;-;-;50
"260940 MORENO";-;9;22;20;10;20;48;60;62;11;1;-;-;263
"260950 NAZARE DA MATA";-;2;2;-;4;4;2;3;-;-;1;1;2;21
"260960 OLINDA";-;176;361;524;198;155;112;112;102;73;77;70;70;2030
"260970 OROBO";-;-;-;6;18;18;10;11;2;1;1;-;-;67
"260980 OROCO";-;1;-;-;-;2;-;-;-;-;-;-;-;3
"260990 OURICURI";-;11;5;1;2;1;1;-;4;-;-;-;-;25
"261000 PALMARES";-;3;4;28;144;77;3;15;2;1;1;1;-;279
"261010 PALMEIRINA";-;-;15;6;3;-;1;-;-;-;-;-;-;25
"261020 PANELAS";-;-;-;2;-;-;-;1;-;-;-;-;1;4
"261030 PARANATAMA";-;-;-;-;2;2;-;1;-;-;-;-;-;5
"261040 PARNAMIRIM";-;-;4;47;46;20;-;9;5;-;-;-;-;131
"261050 PASSIRA";-;121;21;4;6;-;-;-;-;2;-;1;13;168
"261060 PAUDALHO";-;1;2;4;-;3;-;1;-;-;-;-;1;12
"261070 PAULISTA";-;67;105;127;88;122;148;101;58;10;20;11;4;861
"261080 PEDRA";-;1;6;13;29;7;3;-;-;-;-;-;-;59
"261090 PESQUEIRA";-;4;8;32;45;15;8;-;1;1;3;2;2;121
"261100 PETROLANDIA";-;1;5;10;22;10;4;2;3;1;1;-;-;59
"261110 PETROLINA";-;55;41;64;82;62;39;15;8;16;4;6;5;397
"261120 POCAO";-;-;-;3;18;2;1;-;-;-;-;-;-;24
"261130 POMBOS";-;7;6;6;15;12;4;1;2;-;-;-;-;53
"261140 PRIMAVERA";-;2;16;49;134;80;13;8;-;-;-;-;-;302
"261150 QUIPAPA";-;-;1;1;1;3;1;-;-;-;-;-;-;7
"261153 QUIXABA";-;3;1;18;15;-;-;1;-;-;-;-;1;39
"261160 RECIFE";1;1861;2828;3608;2606;1517;802;647;417;238;276;271;447;15519
"261170 RIACHO DAS ALMAS";-;2;7;5;4;3;-;-;-;-;-;-;1;22
"261180 RIBEIRAO";-;-;6;9;13;5;1;1;-;-;-;-;-;35
"261190 RIO FORMOSO";-;-;3;2;6;7;14;14;3;-;3;1;-;53
"261200 SAIRE";-;-;-;9;13;-;-;-;1;-;-;-;-;23
"261210 SALGADINHO";-;1;2;1;-;-;-;-;-;-;-;-;-;4
"261220 SALGUEIRO";-;14;12;37;41;21;14;18;16;24;33;5;10;245
"261230 SALOA";-;-;-;-;1;5;1;-;-;-;-;-;-;7
"261240 SANHARO";-;2;1;6;13;8;2;4;6;1;2;-;-;45
"261245 SANTA CRUZ";-;3;33;48;10;4;2;1;-;-;-;-;-;101
"261247 SANTA CRUZ DA BAIXA VERDE";-;-;-;9;11;13;4;1;-;-;-;-;-;38
"261250 SANTA CRUZ DO CAPIBARIBE";-;9;8;32;28;25;26;12;1;1;4;6;-;152
"261255 SANTA FILOMENA";-;2;19;4;4;1;-;2;-;-;-;-;-;32
"261260 SANTA MARIA DA BOA VISTA";-;1;-;-;4;-;1;1;-;-;2;-;-;9
"261270 SANTA MARIA DO CAMBUCA";-;-;-;1;2;4;1;-;1;2;-;-;-;11
"261280 SANTA TEREZINHA";-;-;5;20;57;24;2;-;-;-;-;-;-;108
"261290 SAO BENEDITO DO SUL";-;-;1;-;-;1;1;-;-;-;-;-;-;3
"261300 SAO BENTO DO UNA";-;8;9;34;18;10;4;-;-;-;-;-;-;83
"261310 SAO CAITANO";-;-;-;5;7;1;-;-;-;-;-;-;-;13
"261320 SAO JOAO";-;-;-;2;5;13;4;-;-;-;1;-;-;25
"261330 SAO JOAQUIM DO MONTE";-;-;-;-;4;-;5;1;4;3;6;1;-;24
"261340 SAO JOSE DA COROA GRANDE";-;1;5;18;32;20;1;-;1;-;-;-;1;79
"261350 SAO JOSE DO BELMONTE";-;8;46;78;196;51;11;11;2;-;1;2;1;407
"261360 SAO JOSE DO EGITO";-;48;223;282;110;77;19;9;6;3;-;-;-;777
"261370 SAO LOURENCO DA MATA";-;14;7;32;22;7;2;3;5;25;1;4;5;127
"261380 SAO VICENTE FERRER";-;-;-;1;2;7;5;-;4;3;2;-;-;24
"261390 SERRA TALHADA";-;14;33;63;81;68;45;6;8;1;2;7;4;332
"261400 SERRITA";-;4;25;5;9;9;11;3;1;2;1;-;-;70
"261410 SERTANIA";-;25;17;15;4;-;-;-;-;-;-;-;1;62
"261420 SIRINHAEM";-;1;1;10;1;5;-;-;-;-;-;-;-;18
"261430 MOREILANDIA";-;-;10;5;7;4;-;-;-;-;-;-;-;26
"261440 SOLIDAO";-;1;1;7;8;6;1;-;-;-;-;-;-;24
"261450 SURUBIM";-;48;43;95;47;33;9;6;10;2;1;4;2;300
"261460 TABIRA";-;1;12;44;5;4;3;1;-;-;-;-;-;70
"261470 TACAIMBO";-;1;-;-;5;2;1;-;-;-;3;-;1;13
"261480 TACARATU";-;-;-;-;-;17;12;3;1;-;-;1;-;34
"261485 TAMANDARE";-;4;1;7;11;46;15;4;1;2;4;3;1;99
"261500 TAQUARITINGA DO NORTE";-;8;12;9;28;65;46;26;12;5;1;2;-;214
"261510 TEREZINHA";-;-;-;2;-;2;4;-;1;-;-;-;-;9
"261520 TERRA NOVA";-;4;10;3;-;-;-;-;-;-;-;-;-;17
"261530 TIMBAUBA";-;10;33;157;49;12;1;3;-;-;1;2;1;269
"261540 TORITAMA";-;1;-;-;1;1;2;8;-;7;-;-;-;20
"261550 TRACUNHAEM";-;2;9;10;5;3;-;-;1;-;-;-;1;31
"261560 TRINDADE";-;-;-;1;4;-;1;-;-;-;2;-;-;8
"261570 TRIUNFO";-;1;3;8;29;105;28;5;-;1;1;2;-;183
"261580 TUPANATINGA";-;1;2;6;24;18;4;-;-;-;-;-;1;56
"261590 TUPARETAMA";-;-;-;11;23;1;1;-;-;-;-;-;-;36
"261600 VENTUROSA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"261610 VERDEJANTE";-;-;-;5;3;-;-;2;-;-;-;-;1;11
"261618 VERTENTE DO LERIO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"261620 VERTENTES";-;16;31;44;51;17;13;7;4;6;5;2;-;196
"261630 VICENCIA";-;1;1;2;2;-;-;-;-;-;-;-;-;6
"261640 VITORIA DE SANTO ANTAO";1;115;29;33;28;8;19;4;3;3;1;1;8;253
"261650 XEXEU";-;-;-;1;1;-;3;1;1;-;-;-;-;7
"270010 AGUA BRANCA";-;1;1;1;-;3;1;-;-;-;-;-;-;7
"270020 ANADIA";-;3;-;1;-;-;-;-;-;1;-;-;-;5
"270030 ARAPIRACA";-;781;576;706;852;1130;983;507;501;551;473;501;476;8037
"270040 ATALAIA";-;2;1;1;1;12;10;9;-;1;-;-;-;37
"270050 BARRA DE SANTO ANTONIO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"270060 BARRA DE SAO MIGUEL";-;1;5;7;27;8;-;1;-;-;-;-;-;49
"270070 BATALHA";-;-;-;1;1;-;-;-;3;-;-;-;-;5
"270080 BELEM";-;-;-;4;4;2;-;1;-;-;-;3;-;14
"270090 BELO MONTE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"270100 BOCA DA MATA";-;1;3;4;16;23;5;5;1;1;-;-;-;59
"270110 BRANQUINHA";-;2;-;-;3;9;4;5;2;-;-;-;-;25
"270120 CACIMBINHAS";-;2;2;12;23;21;15;6;-;-;-;1;-;82
"270130 CAJUEIRO";-;1;-;-;3;2;1;-;-;-;-;-;-;7
"270135 CAMPESTRE";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"270140 CAMPO ALEGRE";-;4;19;24;14;25;4;3;1;-;1;2;-;97
"270150 CAMPO GRANDE";-;-;-;1;1;3;1;4;3;1;-;-;-;14
"270160 CANAPI";-;1;8;47;6;10;4;1;3;1;1;-;-;82
"270170 CAPELA";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"270180 CARNEIROS";-;-;1;-;-;3;2;-;-;-;-;2;-;8
"270200 COITE DO NOIA";-;1;6;19;30;40;13;2;5;1;1;3;4;125
"270210 COLONIA LEOPOLDINA";-;1;13;13;28;31;26;19;4;1;2;1;2;141
"270220 COQUEIRO SECO";-;2;6;4;1;17;15;11;19;1;2;1;2;81
"270230 CORURIPE";-;1;13;7;4;1;-;-;-;-;-;1;-;27
"270235 CRAIBAS";-;9;8;4;7;22;13;3;24;17;9;3;3;122
"270240 DELMIRO GOUVEIA";-;6;5;7;22;29;16;5;6;9;3;10;5;123
"270250 DOIS RIACHOS";-;-;-;25;7;3;-;6;-;1;1;-;-;43
"270255 ESTRELA DE ALAGOAS";-;3;-;1;-;3;2;1;-;-;-;-;1;11
"270260 FEIRA GRANDE";-;1;-;8;7;30;23;6;-;1;4;3;3;86
"270270 FELIZ DESERTO";-;-;1;10;13;9;2;-;-;-;-;-;-;35
"270280 FLEXEIRAS";-;-;-;-;3;7;1;1;-;-;-;-;-;12
"270290 GIRAU DO PONCIANO";-;19;29;36;14;22;26;11;12;2;10;9;10;200
"270310 IGACI";-;2;2;6;1;1;3;5;3;5;1;4;1;34
"270320 IGREJA NOVA";-;-;3;7;29;15;5;3;-;-;1;-;-;63
"270330 INHAPI";-;1;13;4;3;7;-;2;1;1;-;-;-;32
"270340 JACARE DOS HOMENS";-;5;2;1;2;3;-;1;-;-;1;-;-;15
"270350 JACUIPE";-;-;-;-;-;1;-;1;-;1;-;-;-;3
"270360 JAPARATINGA";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"270370 JARAMATAIA";-;-;1;6;3;1;1;-;-;-;-;-;-;12
"270375 JEQUIA DA PRAIA";-;1;-;4;5;3;1;2;2;-;-;-;1;19
"270380 JOAQUIM GOMES";-;-;-;-;3;6;4;1;-;1;-;-;-;15
"270390 JUNDIA";-;2;-;-;1;-;-;-;-;-;-;1;-;4
"270400 JUNQUEIRO";-;-;1;-;5;2;3;1;1;-;-;2;3;18
"270410 LAGOA DA CANOA";-;1;5;11;12;6;2;1;2;-;2;1;3;46
"270420 LIMOEIRO DE ANADIA";-;20;56;14;23;4;2;3;3;5;7;17;6;160
"270430 MACEIO";-;379;706;2064;3514;4092;2355;2110;1609;975;442;473;296;19015
"270440 MAJOR ISIDORO";-;4;16;33;7;9;2;10;3;2;1;-;-;87
"270450 MARAGOGI";-;6;22;104;319;252;125;84;52;21;9;3;9;1006
"270460 MARAVILHA";-;-;-;5;3;4;-;-;-;2;-;-;-;14
"270470 MARECHAL DEODORO";-;17;27;35;45;141;92;87;42;13;8;4;7;518
"270480 MARIBONDO";-;1;-;7;7;-;-;-;-;-;-;-;-;15
"270500 MATA GRANDE";-;-;1;34;32;18;1;-;-;-;-;1;-;87
"270510 MATRIZ DE CAMARAGIBE";-;1;5;20;24;18;15;16;7;7;11;1;4;129
"270520 MESSIAS";-;-;2;6;6;1;-;-;3;-;3;4;3;28
"270530 MINADOR DO NEGRAO";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"270540 MONTEIROPOLIS";-;-;-;4;2;2;2;-;-;-;-;-;-;10
"270550 MURICI";-;6;35;204;187;156;57;34;16;7;8;7;8;725
