2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"270135 CAMPESTRE";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"270140 CAMPO ALEGRE";-;1;-;-;2;5;1;1;1;-;-;1;-;12
"270160 CANAPI";-;-;1;1;2;7;4;1;1;-;1;-;-;18
"270170 CAPELA";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"270180 CARNEIROS";-;-;1;-;-;-;-;-;-;-;-;2;-;3
"270200 COITE DO NOIA";-;-;-;-;3;20;9;2;5;1;1;1;2;44
"270210 COLONIA LEOPOLDINA";-;1;10;5;8;4;2;2;1;1;1;1;1;37
"270220 COQUEIRO SECO";-;2;1;-;-;2;2;-;-;1;1;-;-;9
"270235 CRAIBAS";-;1;-;-;6;20;9;1;8;10;8;3;3;69
"270240 DELMIRO GOUVEIA";-;4;-;1;2;14;10;4;6;4;1;2;2;50
"270250 DOIS RIACHOS";-;-;-;-;-;2;-;6;-;-;-;-;-;8
"270255 ESTRELA DE ALAGOAS";-;2;-;-;-;1;1;1;-;-;-;-;1;6
"270260 FEIRA GRANDE";-;-;-;-;-;-;1;2;-;1;4;3;3;14
"270270 FELIZ DESERTO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"270290 GIRAU DO PONCIANO";-;12;20;25;6;8;7;2;-;-;4;7;3;94
"270310 IGACI";-;-;1;1;-;1;3;2;3;5;1;4;1;22
"270320 IGREJA NOVA";-;-;-;-;3;1;-;1;-;-;1;-;-;6
"270330 INHAPI";-;-;-;-;-;5;-;1;-;-;-;-;-;6
"270350 JACUIPE";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"270375 JEQUIA DA PRAIA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"270380 JOAQUIM GOMES";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"270390 JUNDIA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"270400 JUNQUEIRO";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"270410 LAGOA DA CANOA";-;-;-;1;5;4;1;-;1;-;-;-;1;13
"270420 LIMOEIRO DE ANADIA";-;-;7;2;2;-;2;-;3;5;7;17;6;51
"270430 MACEIO";-;149;223;348;339;1001;594;392;278;225;121;145;128;3943
"270440 MAJOR ISIDORO";-;-;-;-;1;-;-;3;-;-;1;-;-;5
"270450 MARAGOGI";-;3;4;1;30;63;75;39;16;7;3;1;9;251
"270460 MARAVILHA";-;-;-;1;1;1;-;-;-;-;-;-;-;3
"270470 MARECHAL DEODORO";-;-;-;1;5;1;2;2;-;-;-;-;1;12
"270480 MARIBONDO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"270510 MATRIZ DE CAMARAGIBE";-;1;3;20;16;12;8;10;-;-;-;-;-;70
"270520 MESSIAS";-;-;-;-;-;-;-;-;3;-;3;4;3;13
"270540 MONTEIROPOLIS";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"270550 MURICI";-;6;18;39;55;51;15;8;4;1;1;-;2;200
"270570 OLHO D'AGUA DAS FLORES";-;-;-;-;2;1;1;1;1;-;-;-;-;6
"270580 OLHO D'AGUA DO CASADO";-;-;-;1;1;1;-;-;-;-;-;-;-;3
"270590 OLHO D'AGUA GRANDE";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"270600 OLIVENCA";-;-;-;1;1;2;1;-;1;-;-;1;-;7
"270630 PALMEIRA DOS INDIOS";-;20;6;10;24;31;30;9;19;32;22;18;46;267
"270640 PAO DE ACUCAR";-;-;1;-;1;-;-;-;1;-;-;-;-;3
"270642 PARICONHA";-;-;-;-;2;5;2;2;-;-;-;-;-;11
"270644 PARIPUEIRA";-;2;1;2;1;8;1;3;-;1;-;-;1;20
"270650 PASSO DE CAMARAGIBE";-;-;2;1;1;2;2;-;1;-;-;-;-;9
"270660 PAULO JACINTO";-;-;-;1;5;1;2;-;-;-;-;-;-;9
"270670 PENEDO";-;13;4;1;11;19;15;68;44;31;34;32;44;316
"270680 PIACABUCU";-;-;1;-;-;2;6;2;1;-;-;-;-;12
"270690 PILAR";-;1;2;2;1;1;2;2;4;-;-;1;-;16
"270710 PIRANHAS";-;-;3;-;4;5;2;2;-;-;-;-;-;16
"270720 POCO DAS TRINCHEIRAS";-;-;-;-;3;3;1;3;-;1;-;-;-;11
"270730 PORTO CALVO";-;1;-;-;7;5;5;2;-;3;-;-;-;23
"270740 PORTO DE PEDRAS";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"270760 QUEBRANGULO";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"270770 RIO LARGO";-;5;8;5;6;16;33;24;17;9;7;27;24;181
"270780 ROTEIRO";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"270790 SANTA LUZIA DO NORTE";-;-;-;-;-;-;-;1;1;-;-;1;-;3
"270800 SANTANA DO IPANEMA";-;5;12;20;45;63;37;45;48;72;95;77;67;586
"270810 SANTANA DO MUNDAU";-;-;-;-;3;1;-;2;2;-;-;1;-;9
"270830 SAO JOSE DA LAJE";-;-;2;3;3;6;2;1;-;-;-;-;-;17
"270840 SAO JOSE DA TAPERA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"270850 SAO LUIS DO QUITUNDE";-;-;-;1;3;11;11;4;-;-;-;-;-;30
"270860 SAO MIGUEL DOS CAMPOS";-;5;1;-;5;8;3;7;1;3;4;-;2;39
"270870 SAO MIGUEL DOS MILAGRES";-;-;-;3;2;9;14;4;-;-;-;1;-;33
"270880 SAO SEBASTIAO";-;-;2;-;10;11;16;10;1;-;5;6;-;61
"270890 SATUBA";-;-;-;-;1;2;-;-;3;1;3;-;-;10
"270895 SENADOR RUI PALMEIRA";-;-;-;-;-;-;1;-;1;-;-;-;-;2
"270900 TANQUE D'ARCA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"270910 TAQUARANA";-;4;-;-;-;1;-;-;3;5;5;7;1;26
"270915 TEOTONIO VILELA";-;-;-;1;-;4;-;-;-;-;-;-;-;5
"270920 TRAIPU";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"270930 UNIAO DOS PALMARES";-;4;9;26;81;111;32;16;1;6;5;3;3;297
"270940 VICOSA";-;-;-;-;1;4;2;-;-;-;1;-;-;8
"280020 AQUIDABA";-;-;-;2;-;4;3;2;1;-;-;-;-;12
"280030 ARACAJU";-;23;16;31;38;70;74;39;23;18;45;44;32;453
"280050 AREIA BRANCA";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"280060 BARRA DOS COQUEIROS";-;1;5;-;1;3;1;-;1;1;-;1;-;14
"280067 BOQUIM";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"280100 CAMPO DO BRITO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280110 CANHOBA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280120 CANINDE DE SAO FRANCISCO";-;-;-;3;2;-;-;-;-;-;-;1;-;6
"280140 CARIRA";-;-;24;3;8;30;1;9;-;-;-;-;-;75
"280150 CARMOPOLIS";-;-;-;-;-;2;-;-;-;-;1;1;-;4
"280170 CRISTINAPOLIS";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"280190 CUMBE";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"280200 DIVINA PASTORA";-;-;-;-;-;-;1;-;2;-;-;-;-;3
"280210 ESTANCIA";-;1;-;-;-;1;2;1;1;-;-;-;-;6
"280240 GARARU";-;-;-;-;-;-;-;-;-;8;11;18;11;48
"280250 GENERAL MAYNARD";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280260 GRACHO CARDOSO";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"280270 ILHA DAS FLORES";-;-;-;-;-;1;-;2;-;-;1;-;-;4
"280290 ITABAIANA";-;1;-;1;-;4;2;-;2;-;-;2;3;15
"280300 ITABAIANINHA";-;2;-;-;-;-;1;2;-;1;-;-;-;6
"280320 ITAPORANGA D'AJUDA";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"280350 LAGARTO";-;-;1;3;4;3;16;3;8;6;3;3;3;53
"280360 LARANJEIRAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"280390 MALHADOR";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"280400 MARUIM";-;-;-;-;-;1;-;-;-;1;-;1;-;3
"280410 MOITA BONITA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"280440 NEOPOLIS";-;-;-;1;2;-;1;-;1;-;2;2;1;10
"280450 NOSSA SENHORA DA GLORIA";-;-;1;4;9;8;1;2;1;-;-;-;1;27
"280460 NOSSA SENHORA DAS DORES";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"280470 NOSSA SENHORA DE LOURDES";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"280480 NOSSA SENHORA DO SOCORRO";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"280490 PACATUBA";-;-;-;-;3;1;-;-;1;-;-;-;-;5
"280520 PINHAO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"280530 PIRAMBU";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"280540 POCO REDONDO";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"280550 POCO VERDE";-;-;-;1;3;3;-;-;1;1;-;-;-;9
"280570 PROPRIA";-;-;-;-;-;-;1;1;-;-;1;-;-;3
"280580 RIACHAO DO DANTAS";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"280590 RIACHUELO";-;-;-;2;-;1;-;-;-;-;1;1;-;5
"280600 RIBEIROPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280620 SALGADO";-;-;-;-;-;-;-;-;-;1;-;-;1;2
"280630 SANTA LUZIA DO ITANHY";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"280640 SANTANA DO SAO FRANCISCO";-;-;-;-;-;-;-;-;-;4;2;1;-;7
"280650 SANTA ROSA DE LIMA";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"280670 SAO CRISTOVAO";-;2;-;-;-;-;1;-;-;1;-;-;-;4
"280740 TOBIAS BARRETO";-;1;2;-;6;4;-;2;-;-;-;-;1;16
"280750 TOMAR DO GERU";-;-;-;-;1;4;-;-;1;1;-;1;-;8
"280760 UMBAUBA";-;-;-;-;-;2;-;2;-;-;-;-;-;4
"290010 ABAIRA";-;-;-;24;98;31;3;1;-;-;-;1;-;158
"290030 ACAJUTIBA";-;-;-;-;1;-;-;-;-;-;1;-;-;2
"290035 ADUSTINA";-;-;1;1;-;2;-;-;-;-;-;2;1;7
"290040 AGUA FRIA";-;3;-;10;9;6;2;-;-;1;-;-;-;31
"290060 AIQUARA";-;-;6;21;9;3;-;1;-;-;-;-;1;41
"290070 ALAGOINHAS";-;5;1;5;1;-;2;3;1;3;-;1;-;22
"290080 ALCOBACA";-;52;80;63;13;4;4;5;1;4;-;2;1;229
"290090 ALMADINA";-;-;-;3;1;-;-;-;-;-;-;-;-;4
"290100 AMARGOSA";-;23;71;134;98;1;2;-;-;-;1;-;1;331
"290110 AMELIA RODRIGUES";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"290115 AMERICA DOURADA";-;-;4;25;65;53;19;8;8;1;3;3;3;192
"290120 ANAGE";-;3;-;17;28;1;-;1;-;-;-;-;-;50
"290130 ANDARAI";-;7;10;48;26;3;-;-;-;1;-;-;-;95
"290135 ANDORINHA";-;-;-;1;2;2;3;1;1;-;1;1;-;12
"290140 ANGICAL";-;-;2;1;11;7;3;-;-;-;-;1;-;25
"290150 ANGUERA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"290160 ANTAS";-;-;-;1;3;1;3;5;1;-;1;-;-;15
"290170 ANTONIO CARDOSO";-;1;1;2;1;-;-;1;-;-;-;-;3;9
"290180 ANTONIO GONCALVES";-;-;1;4;2;3;2;-;1;1;-;-;-;14
"290190 APORA";-;1;4;3;-;4;-;-;-;-;-;-;-;12
"290195 APUAREMA";-;3;2;-;1;-;-;-;-;-;-;-;-;6
"290200 ARACATU";-;1;4;9;-;-;-;-;-;-;-;-;-;14
"290205 ARACAS";-;-;1;-;-;-;-;1;-;-;-;-;1;3
"290210 ARACI";-;3;2;-;2;3;1;-;-;-;1;1;1;14
"290225 ARATACA";-;1;4;1;1;-;-;-;-;-;-;-;1;8
"290230 ARATUIPE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"290240 AURELINO LEAL";-;-;1;-;-;-;-;-;-;-;1;2;-;4
"290250 BAIANOPOLIS";-;-;-;5;7;6;-;-;-;-;-;-;-;18
"290260 BAIXA GRANDE";-;3;3;8;21;12;2;9;5;-;1;1;1;66
"290265 BANZAE";-;-;1;18;6;-;-;-;-;1;-;-;-;26
"290270 BARRA";-;2;2;-;4;13;22;60;5;-;-;-;-;108
"290280 BARRA DA ESTIVA";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"290290 BARRA DO CHOCA";-;-;2;24;40;15;4;4;-;-;-;-;-;89
"290300 BARRA DO MENDES";-;-;8;97;113;57;14;2;-;2;2;-;2;297
"290310 BARRA DO ROCHA";-;2;5;2;2;2;-;1;-;-;-;-;-;14
"290320 BARREIRAS";-;35;300;523;267;554;257;20;3;3;13;7;8;1990
"290323 BARRO ALTO";-;1;46;110;21;1;-;-;-;-;-;-;-;179
"290327 BARROCAS";-;-;-;1;7;-;-;1;-;-;-;-;-;9
"290330 BARRO PRETO";-;-;2;3;5;1;1;1;1;-;1;3;1;19
"290340 BELMONTE";-;7;6;8;11;-;-;-;-;-;-;-;-;32
"290350 BELO CAMPO";-;6;1;3;7;5;-;1;-;-;2;1;-;26
"290360 BIRITINGA";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"290370 BOA NOVA";-;7;45;107;89;39;19;2;-;-;-;-;-;308
"290380 BOA VISTA DO TUPIM";-;2;3;28;14;2;1;1;-;1;-;1;-;53
"290390 BOM JESUS DA LAPA";-;13;268;583;73;41;18;6;1;1;-;2;2;1008
"290395 BOM JESUS DA SERRA";-;-;-;1;4;-;-;-;-;-;-;-;-;5
"290400 BONINAL";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"290405 BONITO";-;-;5;77;50;-;-;-;-;-;-;-;-;132
"290410 BOQUIRA";-;-;23;11;10;3;-;1;-;-;-;-;-;48
"290420 BOTUPORA";-;122;150;78;18;3;1;-;-;-;-;-;3;375
"290430 BREJOES";-;-;3;3;2;-;-;-;-;-;-;-;-;8
"290440 BREJOLANDIA";-;1;37;15;19;5;4;-;-;-;-;-;1;82
"290450 BROTAS DE MACAUBAS";-;1;-;2;-;1;-;-;-;-;-;-;-;4
"290460 BRUMADO";-;126;639;1130;100;10;4;1;1;-;-;1;6;2018
"290470 BUERAREMA";-;3;11;28;29;7;1;-;-;3;3;1;2;88
"290475 BURITIRAMA";-;-;20;66;27;28;19;1;6;-;-;-;-;167
"290480 CAATIBA";-;1;3;17;18;3;-;-;-;-;-;-;-;42
"290485 CABACEIRAS DO PARAGUACU";-;-;-;2;1;-;-;1;-;-;-;-;-;4
"290490 CACHOEIRA";-;2;6;4;1;1;2;-;-;-;-;-;-;16
"290500 CACULE";-;24;103;105;54;9;1;-;1;-;-;-;4;301
"290510 CAEM";-;-;-;2;18;17;5;5;-;-;1;-;-;48
"290515 CAETANOS";-;2;2;19;58;1;-;1;2;-;-;-;-;85
"290520 CAETITE";-;21;55;156;118;43;4;1;1;-;2;4;3;408
"290530 CAFARNAUM";-;34;279;220;62;5;1;-;-;-;-;-;1;602
"290550 CALDEIRAO GRANDE";-;5;7;5;6;4;-;1;2;-;-;-;1;31
"290560 CAMACAN";-;-;6;10;14;13;5;5;1;1;-;-;1;56
"290570 CAMACARI";-;-;4;3;15;9;4;3;4;1;1;2;3;49
"290580 CAMAMU";-;-;-;-;9;6;-;-;2;-;-;-;-;17
"290590 CAMPO ALEGRE DE LOURDES";-;7;36;30;14;5;10;2;1;-;-;-;-;105
"290600 CAMPO FORMOSO";-;-;7;6;40;5;5;-;3;-;2;1;2;71
"290610 CANAPOLIS";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"290620 CANARANA";-;194;292;294;65;23;4;-;1;-;-;2;89;964
"290630 CANAVIEIRAS";-;8;22;48;72;40;9;7;1;-;-;1;1;209
"290640 CANDEAL";-;18;24;19;3;6;4;-;1;1;-;-;3;79
"290650 CANDEIAS";-;-;-;3;3;1;2;5;-;1;-;3;1;19
"290660 CANDIBA";-;1;5;28;4;4;-;-;-;-;-;-;-;42
"290670 CANDIDO SALES";-;1;3;102;120;22;6;2;33;15;3;-;7;314
"290680 CANSANCAO";-;-;-;-;-;2;1;-;1;-;-;-;1;5
"290682 CANUDOS";-;1;-;4;-;-;-;-;-;-;-;-;-;5
"290685 CAPELA DO ALTO ALEGRE";-;1;14;18;9;-;-;-;-;-;-;-;-;42
"290687 CAPIM GROSSO";-;4;5;7;-;1;5;-;2;1;-;2;-;27
"290689 CARAIBAS";-;-;1;7;2;1;1;-;-;-;-;-;-;12
"290690 CARAVELAS";-;6;4;63;48;14;7;5;-;-;-;-;2;149
"290700 CARDEAL DA SILVA";-;-;-;2;-;-;-;-;-;1;-;-;-;3
"290710 CARINHANHA";-;-;1;3;-;1;-;-;-;-;-;-;-;5
"290720 CASA NOVA";-;-;1;-;-;1;1;1;-;-;-;1;-;5
"290730 CASTRO ALVES";-;6;2;4;22;2;4;-;-;1;-;1;-;42
"290740 CATOLANDIA";-;-;-;-;2;2;-;-;-;-;-;-;1;5
"290750 CATU";-;1;2;2;3;1;2;-;3;-;-;-;1;15
"290755 CATURAMA";-;2;14;41;21;1;1;-;-;-;-;-;-;80
"290760 CENTRAL";-;3;11;20;20;7;8;-;1;-;-;-;2;72
"290780 CICERO DANTAS";-;1;1;5;-;4;15;4;-;-;3;3;-;36
"290790 CIPO";-;-;-;-;6;2;-;-;-;-;-;-;-;8
"290800 COARACI";-;17;34;31;30;6;7;2;2;-;3;5;2;139
"290810 COCOS";-;61;6;9;-;-;-;1;-;-;-;-;2;79
"290820 CONCEICAO DA FEIRA";-;1;5;6;2;1;1;-;-;-;3;-;1;20
"290830 CONCEICAO DO ALMEIDA";-;-;4;7;9;3;-;-;1;-;1;-;-;25
"290840 CONCEICAO DO COITE";-;3;-;2;1;11;9;6;1;-;2;3;4;42
"290850 CONCEICAO DO JACUIPE";-;1;4;5;13;6;6;12;6;9;4;8;8;82
"290860 CONDE";-;-;1;-;1;-;1;-;1;-;-;-;-;4
"290870 CONDEUBA";-;1;-;66;102;26;2;-;3;2;-;-;-;202
"290880 CONTENDAS DO SINCORA";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"290890 CORACAO DE MARIA";-;1;6;3;5;4;1;1;-;1;1;-;-;23
"290900 CORDEIROS";-;-;-;10;24;8;-;-;1;-;-;-;-;43
"290910 CORIBE";-;3;15;26;4;6;10;-;-;-;-;-;-;64
"290920 CORONEL JOAO SA";-;-;1;1;-;1;1;-;-;-;-;-;-;4
"290930 CORRENTINA";-;4;5;8;15;30;8;-;28;115;12;4;-;229
"290940 COTEGIPE";-;-;3;20;22;9;1;-;-;-;-;-;1;56
"290950 CRAVOLANDIA";-;-;4;-;2;-;-;-;-;-;-;-;-;6
"290970 CRISTOPOLIS";-;-;-;10;10;1;-;-;-;-;-;-;-;21
"290980 CRUZ DAS ALMAS";-;1;2;5;11;12;4;5;5;1;4;-;3;53
"290990 CURACA";-;-;-;-;1;-;1;-;-;-;-;1;-;3
"291000 DARIO MEIRA";-;2;5;4;45;29;4;3;-;-;-;-;-;92
"291005 DIAS D'AVILA";-;-;1;-;1;3;-;-;-;-;-;-;-;5
"291010 DOM BASILIO";-;1;85;134;9;6;1;3;1;-;-;-;-;240
"291020 DOM MACEDO COSTA";-;-;-;-;3;10;21;2;-;-;-;-;-;36
"291030 ELISIO MEDRADO";-;-;12;11;1;2;2;-;-;-;-;-;-;28
"291040 ENCRUZILHADA";-;4;20;129;52;1;2;2;-;1;-;-;1;212
"291050 ENTRE RIOS";-;1;-;2;2;-;-;-;-;1;-;-;-;6
"291060 ESPLANADA";-;-;5;-;1;-;-;-;-;-;-;-;-;6
"291070 EUCLIDES DA CUNHA";-;39;25;11;5;67;11;4;4;3;13;55;28;265
"291072 EUNAPOLIS";-;21;51;41;57;18;5;1;3;-;-;-;-;197
"291075 FATIMA";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"291077 FEIRA DA MATA";-;10;16;30;25;3;1;-;-;-;-;-;-;85
"291080 FEIRA DE SANTANA";-;111;243;466;426;172;99;120;72;84;81;49;56;1979
"291085 FILADELFIA";-;3;-;2;1;1;-;1;1;-;-;-;-;9
"291090 FIRMINO ALVES";-;-;1;7;10;-;-;-;-;-;-;-;-;18
"291100 FLORESTA AZUL";-;-;13;134;142;11;6;-;-;-;-;-;-;306
"291110 FORMOSA DO RIO PRETO";-;3;6;2;7;3;-;-;-;-;-;-;-;21
"291120 GANDU";-;1;3;5;23;12;3;-;-;-;-;-;-;47
"291125 GAVIAO";-;19;14;8;3;1;-;-;1;-;1;-;-;47
"291130 GENTIO DO OURO";-;8;44;70;17;-;-;-;-;-;-;-;1;140
"291140 GLORIA";-;1;-;-;1;-;1;2;-;1;1;2;1;10
"291150 GONGOGI";-;3;-;3;1;-;-;1;-;-;-;-;-;8
"291160 GOVERNADOR MANGABEIRA";-;-;-;1;2;7;-;1;-;1;-;-;-;12
"291165 GUAJERU";-;11;6;2;1;3;-;-;-;-;-;-;-;23
"291170 GUANAMBI";1;362;957;473;97;22;10;6;1;1;-;-;11;1941
"291180 GUARATINGA";-;-;6;210;53;-;-;-;-;-;-;-;-;269
"291185 HELIOPOLIS";-;-;-;-;5;-;-;-;-;-;2;-;-;7
"291190 IACU";-;3;7;13;21;4;1;1;-;-;-;-;-;50
"291200 IBIASSUCE";-;10;153;148;32;-;-;2;1;1;-;-;-;347
"291210 IBICARAI";-;49;54;119;63;26;13;11;6;5;2;4;2;354
"291220 IBICOARA";-;-;8;3;-;-;-;-;-;-;-;-;-;11
"291230 IBICUI";-;12;34;41;9;1;-;-;-;1;-;-;-;98
"291240 IBIPEBA";-;40;195;116;76;4;-;-;-;-;1;10;10;452
"291250 IBIPITANGA";-;28;15;9;1;3;1;2;-;1;-;-;1;61
"291260 IBIQUERA";-;-;-;5;19;2;1;-;-;-;-;-;-;27
"291270 IBIRAPITANGA";-;-;8;4;6;7;5;2;1;-;-;-;-;33
"291280 IBIRAPUA";-;-;7;1;-;-;-;-;-;-;-;-;-;8
"291290 IBIRATAIA";-;26;28;50;74;19;6;4;2;2;-;1;3;215
"291300 IBITIARA";-;2;11;18;26;1;1;-;1;-;-;-;1;61
"291310 IBITITA";-;7;48;47;9;1;-;-;1;-;-;1;2;116
"291320 IBOTIRAMA";-;1;21;222;92;178;17;3;3;2;2;1;1;543
"291330 ICHU";-;23;16;62;23;3;7;5;7;3;2;3;10;164
"291340 IGAPORA";-;4;27;101;57;21;3;2;1;-;-;2;-;218
"291345 IGRAPIUNA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291350 IGUAI";-;3;6;12;11;9;2;1;-;-;-;-;-;44
"291360 ILHEUS";-;63;112;556;875;527;161;27;12;6;18;20;20;2397
"291370 INHAMBUPE";-;-;1;-;1;-;-;1;-;-;-;-;-;3
"291380 IPECAETA";-;5;3;11;4;-;1;-;-;-;-;-;-;24
"291390 IPIAU";-;17;10;32;21;9;4;1;1;-;5;-;4;104
"291400 IPIRA";-;1;3;7;5;2;-;-;-;-;1;-;-;19
"291410 IPUPIARA";-;-;2;8;4;2;-;-;-;-;-;-;-;16
"291420 IRAJUBA";-;-;-;2;6;2;-;-;-;-;-;-;-;10
"291430 IRAMAIA";-;-;-;2;2;-;-;-;-;-;-;-;-;4
"291440 IRAQUARA";-;2;52;124;65;15;3;-;-;-;-;-;1;262
"291450 IRARA";-;-;1;9;9;2;-;1;1;1;-;-;2;26
"291460 IRECE";-;26;62;387;232;55;10;6;9;4;2;2;9;804
"291465 ITABELA";-;3;14;25;24;3;3;1;1;-;3;-;-;77
"291470 ITABERABA";-;7;27;50;60;18;15;12;7;20;4;1;3;224
"291480 ITABUNA";-;157;260;478;713;462;225;132;70;31;23;43;81;2675
"291490 ITACARE";-;5;4;93;189;103;39;4;-;2;1;1;2;443
"291500 ITAETE";-;-;-;6;-;1;-;-;-;-;-;-;4;11
"291510 ITAGI";-;26;108;143;106;23;-;-;-;-;-;-;-;406
"291520 ITAGIBA";-;15;56;77;72;22;5;2;-;3;3;-;-;255
"291530 ITAGIMIRIM";-;-;15;-;-;-;-;-;-;-;-;-;-;15
"291535 ITAGUACU DA BAHIA";-;14;20;33;4;3;1;-;1;-;-;-;-;76
"291540 ITAJU DO COLONIA";-;-;-;3;4;1;-;-;-;-;-;-;-;8
"291550 ITAJUIPE";-;12;13;40;9;3;2;1;-;-;2;-;-;82
"291560 ITAMARAJU";-;187;73;54;16;4;4;5;4;4;-;1;-;352
"291570 ITAMARI";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291580 ITAMBE";-;24;78;51;18;8;1;-;-;3;2;1;1;187
"291600 ITANHEM";-;56;75;65;18;6;8;2;1;2;-;-;7;240
"291610 ITAPARICA";-;-;-;-;-;-;-;1;-;1;1;3;-;6
"291620 ITAPE";-;30;48;66;22;1;-;2;-;3;-;1;2;175
"291630 ITAPEBI";-;1;21;104;97;37;18;13;6;-;-;4;1;302
"291640 ITAPETINGA";-;115;310;212;79;21;3;2;-;-;-;1;1;744
"291660 ITAPITANGA";-;1;13;10;13;4;-;-;-;-;-;-;-;41
"291670 ITAQUARA";-;-;-;1;4;11;6;4;-;-;-;-;-;26
"291680 ITARANTIM";-;9;18;3;1;-;-;-;-;-;-;-;-;31
"291685 ITATIM";-;5;3;12;15;3;2;1;-;1;-;1;-;43
"291690 ITIRUCU";-;6;60;300;118;3;-;-;-;-;-;-;-;487
"291700 ITIUBA";-;-;1;7;6;-;-;2;2;1;1;-;-;20
"291710 ITORORO";-;49;56;79;51;15;1;1;-;-;-;-;-;252
"291720 ITUACU";-;-;3;5;1;1;-;-;-;-;-;-;-;10
"291730 ITUBERA";-;1;1;4;9;14;5;7;2;1;2;-;-;46
"291733 IUIU";-;43;27;7;2;2;1;-;-;-;-;-;-;82
"291735 JABORANDI";-;1;7;7;8;2;2;3;2;4;-;-;-;36
"291740 JACARACI";-;5;2;1;4;1;-;-;1;-;-;-;1;15
"291750 JACOBINA";-;4;8;60;275;83;44;15;10;6;1;1;2;509
"291760 JAGUAQUARA";-;4;14;72;49;17;5;1;-;1;-;-;-;163
"291770 JAGUARARI";-;3;-;3;2;4;-;-;3;1;6;-;1;23
"291780 JAGUARIPE";-;-;1;2;2;1;-;-;-;-;-;-;-;6
"291790 JANDAIRA";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"291800 JEQUIE";-;1291;732;428;216;77;15;6;12;23;31;38;119;2988
"291810 JEREMOABO";-;4;2;7;2;1;1;-;2;-;-;-;-;19
"291830 JITAUNA";-;-;-;2;1;-;-;-;-;-;-;-;-;3
"291835 JOAO DOURADO";-;4;29;240;104;31;8;-;2;-;1;-;-;419
"291840 JUAZEIRO";-;7;7;-;5;21;16;12;8;24;20;18;5;143
"291845 JUCURUCU";-;2;-;4;10;1;1;1;-;-;3;-;-;22
"291850 JUSSARA";-;-;-;8;3;-;-;1;-;-;-;-;-;12
"291855 JUSSARI";-;2;2;19;9;3;2;-;-;-;1;2;-;40
"291860 JUSSIAPE";-;-;-;-;-;1;-;-;-;-;-;-;-;1
