2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"290380 BOA VISTA DO TUPIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"290390 BOM JESUS DA LAPA";-;3;2;4;6;6;8;8;8;10;13;16;8;13;31;25;26;18;20;13;14;15;8;8;5;5;4;5;1;1;2;2;3;2;-;1;1;1;-;-;1;-;-;-;1;-;-;-;1;1;1;2;-;-;323
"290395 BOM JESUS DA SERRA";-;-;-;-;-;-;3;2;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;10
"290400 BONINAL";-;-;-;-;-;1;1;1;-;-;2;-;8;14;20;15;18;39;36;14;18;8;3;6;6;6;3;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;225
"290405 BONITO";-;14;23;77;142;95;32;12;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;3;1;-;1;-;-;-;-;412
"290410 BOQUIRA";-;4;5;1;-;17;13;6;4;5;4;2;5;1;2;3;1;2;7;6;2;2;3;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;3;1;2;-;108
"290420 BOTUPORA";-;3;1;1;-;35;31;16;2;1;2;1;6;2;6;8;4;7;12;11;4;4;4;6;4;4;7;7;-;-;2;-;-;1;3;2;-;1;1;2;3;1;3;2;1;4;7;3;5;-;3;6;-;-;239
"290430 BREJOES";-;-;2;5;7;14;27;26;1;2;1;2;2;2;2;-;-;4;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;104
"290440 BREJOLANDIA";-;4;1;3;2;9;8;5;17;6;21;13;16;17;15;10;11;11;11;14;16;11;10;1;-;-;-;-;-;1;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;238
"290450 BROTAS DE MACAUBAS";-;3;-;1;-;-;1;3;-;2;4;1;4;4;5;5;4;3;4;8;6;9;9;16;6;5;2;2;1;1;1;-;1;-;-;1;-;-;2;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;117
"290460 BRUMADO";-;3;2;2;12;25;26;19;23;86;67;60;13;6;-;3;1;1;10;4;-;1;2;2;2;1;-;1;-;1;-;1;-;-;1;-;-;-;-;1;2;-;-;-;-;-;1;-;-;-;1;2;-;-;382
"290470 BUERAREMA";-;3;11;9;3;3;16;16;13;12;5;8;17;12;4;7;15;5;6;1;3;1;4;3;2;2;2;2;3;1;-;2;-;-;-;-;-;1;1;-;-;1;1;-;2;1;2;2;1;1;1;2;6;-;213
"290475 BURITIRAMA";-;-;-;1;2;-;3;1;5;5;5;9;8;4;8;5;7;4;2;7;5;8;4;7;2;3;2;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"290480 CAATIBA";-;19;25;17;10;13;6;14;2;2;1;-;2;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;115
"290485 CABACEIRAS DO PARAGUACU";-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;2;-;-;-;1;1;1;-;-;3;-;4;8;2;3;4;3;4;-;-;2;2;1;3;4;4;1;-;-;-;61
"290490 CACHOEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;10
"290500 CACULE";-;3;2;1;7;4;5;4;4;5;11;11;10;22;8;1;2;-;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;106
"290510 CAEM";-;-;-;-;-;-;-;-;-;-;2;-;1;1;5;-;1;1;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;2;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"290515 CAETANOS";-;6;4;-;1;3;3;2;2;-;-;1;-;3;2;7;4;7;2;-;3;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;2;-;1;-;-;1;1;1;-;1;-;-;2;2;3;-;-;67
"290520 CAETITE";-;3;1;6;10;12;13;8;4;9;9;3;6;5;2;7;5;2;3;6;2;1;11;3;2;1;-;-;-;-;-;-;1;-;2;-;-;1;-;1;-;3;2;-;-;-;-;3;-;-;2;-;-;-;149
"290530 CAFARNAUM";-;2;-;6;3;11;1;-;-;-;-;2;1;1;1;1;2;2;8;5;5;4;2;1;3;3;1;-;1;1;-;2;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;72
"290540 CAIRU";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"290550 CALDEIRAO GRANDE";-;-;1;1;-;-;2;1;-;4;21;34;18;14;25;26;12;2;12;15;9;12;8;1;-;-;-;1;1;3;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;229
"290560 CAMACAN";-;-;-;1;-;6;3;7;4;4;4;-;6;3;5;6;6;7;4;4;5;3;6;-;-;1;-;4;4;1;2;1;1;-;-;1;1;2;1;-;-;-;-;-;1;-;-;-;1;3;1;1;-;-;110
"290570 CAMACARI";-;17;26;20;26;39;26;34;18;8;12;18;23;19;16;30;22;46;57;69;71;79;76;80;60;81;63;44;48;50;43;40;29;45;30;30;31;18;12;15;21;20;13;22;14;17;15;18;14;31;16;4;14;-;1690
"290580 CAMAMU";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;2;-;2;1;-;2;1;1;1;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;20
"290590 CAMPO ALEGRE DE LOURDES";-;-;-;-;-;-;1;1;2;9;17;18;25;28;26;11;7;43;21;17;10;2;2;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;245
"290600 CAMPO FORMOSO";-;1;-;3;1;12;4;4;4;3;1;1;2;2;2;12;14;17;12;3;4;8;4;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;120
"290610 CANAPOLIS";-;-;-;-;-;-;-;-;-;7;10;13;18;5;4;5;-;6;1;1;-;2;2;1;3;-;2;2;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88
"290620 CANARANA";-;1;2;3;3;14;17;8;2;6;1;13;7;9;19;15;15;14;13;21;18;14;13;12;6;9;6;3;3;3;2;1;-;-;1;-;-;-;1;-;1;-;-;1;1;1;1;1;-;-;-;-;-;-;281
"290630 CANAVIEIRAS";-;5;1;-;4;27;19;6;14;14;5;27;18;25;41;15;8;16;8;7;8;4;6;7;16;7;6;4;3;3;3;2;3;4;-;3;-;1;2;1;3;4;2;-;-;1;2;-;1;2;6;10;6;-;380
"290640 CANDEAL";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;3;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;3;-;-;-;-;14
"290650 CANDEIAS";-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;2;3;2;5;4;2;3;4;-;2;1;1;1;3;-;-;1;1;2;1;-;-;-;2;1;1;1;-;1;-;-;1;-;52
"290660 CANDIBA";-;1;3;7;9;2;16;8;9;8;11;14;20;10;9;9;8;5;2;5;1;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;165
"290670 CANDIDO SALES";-;1;-;-;3;3;2;8;7;10;9;22;24;31;46;43;52;26;17;5;14;2;5;2;3;11;6;1;-;-;-;1;1;2;-;-;-;1;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;361
"290680 CANSANCAO";-;-;-;1;-;-;2;2;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;10
"290682 CANUDOS";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"290685 CAPELA DO ALTO ALEGRE";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;1;1;2;-;6;1;2;-;-;1;-;1;2;1;-;-;1;-;-;1;1;-;1;2;2;1;-;-;1;3;4;-;3;4;-;-;-;45
"290687 CAPIM GROSSO";-;2;-;1;1;1;-;-;-;-;2;-;-;-;-;1;-;2;2;1;-;-;1;-;-;-;-;-;-;1;-;2;-;1;-;1;-;-;2;5;-;1;1;1;1;1;-;-;-;-;-;-;-;-;31
"290689 CARAIBAS";-;1;1;-;-;5;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2;2;-;18
"290690 CARAVELAS";-;-;3;1;-;2;-;-;-;-;-;-;-;4;1;2;1;3;3;4;2;-;1;-;2;1;2;-;-;1;-;2;-;-;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;39
"290700 CARDEAL DA SILVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"290710 CARINHANHA";-;29;20;25;58;93;81;66;31;22;27;26;30;15;30;33;36;31;19;15;10;3;12;7;6;6;3;2;2;3;1;3;-;-;-;1;2;-;2;3;1;1;-;-;-;3;1;-;1;1;3;1;-;-;765
"290720 CASA NOVA";-;-;4;5;3;9;14;6;9;21;20;39;40;13;13;11;18;24;39;27;37;15;10;3;5;3;5;1;3;4;2;1;4;4;-;2;2;2;-;1;-;1;3;1;-;-;-;1;-;-;-;1;-;-;426
"290730 CASTRO ALVES";-;-;-;-;-;-;1;2;2;2;2;1;3;1;4;4;2;2;2;-;1;3;2;-;-;-;3;1;-;3;1;1;1;1;-;-;-;1;1;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;51
"290740 CATOLANDIA";-;-;2;-;-;5;18;3;1;5;3;3;2;1;3;1;1;-;-;-;-;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"290750 CATU";-;-;2;2;3;4;1;3;-;1;1;1;1;-;-;1;3;1;2;1;3;3;1;2;3;1;3;1;5;8;3;5;5;-;2;1;-;-;-;2;1;3;1;-;2;1;1;1;-;-;-;1;-;-;86
"290755 CATURAMA";-;1;1;1;2;7;10;1;-;2;1;3;4;10;11;10;4;1;2;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;78
"290760 CENTRAL";-;3;-;-;5;2;2;2;2;1;2;7;6;10;17;21;28;24;5;2;1;1;2;2;2;-;-;-;2;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;156
"290770 CHORROCHO";-;4;7;5;-;6;19;18;11;36;20;22;57;8;22;14;47;26;37;22;31;10;12;13;2;4;11;4;1;-;-;-;-;2;1;4;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;482
"290780 CICERO DANTAS";-;1;1;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;4;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;21
"290790 CIPO";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"290800 COARACI";-;5;4;20;23;13;23;16;3;2;3;6;5;2;3;4;7;8;4;6;12;4;-;3;1;-;-;1;1;2;-;2;2;-;-;1;-;2;-;3;-;1;2;2;-;4;4;11;25;27;58;86;19;-;430
"290810 COCOS";-;-;3;-;2;1;3;3;-;-;3;1;1;3;4;14;28;18;30;43;16;14;12;3;1;3;1;-;1;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;211
"290820 CONCEICAO DA FEIRA";-;-;-;-;-;1;-;-;-;-;-;1;-;2;5;3;1;1;-;-;1;-;1;1;-;-;-;1;-;1;1;1;-;-;-;1;3;2;-;1;4;1;2;-;-;1;-;-;1;1;1;-;-;-;39
"290830 CONCEICAO DO ALMEIDA";-;1;-;-;2;2;1;5;-;1;-;1;-;-;-;-;2;1;2;1;1;3;3;1;5;1;2;5;5;1;2;2;2;-;2;-;1;-;3;-;2;-;1;3;-;-;-;-;-;-;-;-;-;-;64
"290840 CONCEICAO DO COITE";-;-;-;-;1;2;1;-;1;-;-;-;-;-;-;1;1;1;1;1;1;-;-;1;-;-;-;-;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;-;-;-;20
"290850 CONCEICAO DO JACUIPE";-;1;2;-;-;-;-;2;-;3;2;2;2;4;4;3;5;3;5;4;7;3;1;3;2;2;4;5;1;3;-;-;3;-;-;-;-;-;-;-;1;-;4;1;-;1;1;-;-;-;-;1;-;-;85
"290860 CONDE";-;1;-;4;-;1;5;11;-;-;-;1;-;2;1;-;-;-;-;1;-;-;-;-;1;-;3;-;2;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;37
"290870 CONDEUBA";-;1;3;3;17;23;26;2;3;-;1;3;-;-;2;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;2;6;-;1;1;-;101
"290880 CONTENDAS DO SINCORA";-;-;-;-;-;-;-;1;-;-;2;2;-;3;-;2;-;-;-;-;-;1;-;-;-;-;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;18
"290890 CORACAO DE MARIA";-;-;-;-;-;1;-;2;-;-;-;-;2;-;2;-;-;1;1;-;-;1;-;-;-;-;1;-;1;1;-;2;1;1;2;2;4;3;3;2;-;1;2;1;1;3;1;1;3;-;-;-;-;-;46
"290900 CORDEIROS";-;2;3;6;8;4;-;1;2;2;1;-;4;-;2;-;2;-;-;3;3;-;-;1;3;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;1;-;1;1;-;55
"290910 CORIBE";-;2;1;1;8;10;5;6;7;6;7;10;2;10;10;6;9;10;12;5;5;5;4;1;3;-;-;2;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;2;1;1;-;157
"290920 CORONEL JOAO SA";-;6;4;1;2;6;3;4;3;3;4;-;1;2;1;2;3;9;4;7;16;11;15;23;19;7;21;7;8;8;8;2;7;4;7;2;2;1;2;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;238
"290930 CORRENTINA";-;9;12;13;22;35;39;29;28;43;37;63;50;62;60;43;44;24;38;22;14;15;7;2;2;4;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;4;2;5;-;737
"290940 COTEGIPE";-;-;2;2;-;-;-;-;1;3;4;5;6;3;8;19;9;13;5;1;4;5;3;1;3;-;2;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;105
"290960 CRISOPOLIS";-;1;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4;7;1;7;6;9;3;9;2;3;2;1;1;2;1;-;-;2;-;2;-;2;3;2;3;-;3;-;1;1;-;1;-;-;82
"290970 CRISTOPOLIS";-;-;-;1;-;3;4;12;7;5;2;5;4;4;2;4;5;2;4;3;6;3;1;13;4;2;1;1;-;-;-;2;1;1;-;1;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;106
"290980 CRUZ DAS ALMAS";-;1;1;1;2;3;5;3;5;5;5;4;-;3;4;3;5;5;12;6;8;6;6;4;5;2;2;5;2;7;3;4;4;1;3;2;1;-;1;-;-;3;-;-;-;1;-;-;-;-;-;1;2;-;146
"290990 CURACA";-;-;-;-;2;-;3;1;1;-;-;1;4;-;2;4;1;2;5;-;-;-;1;1;-;-;-;2;1;1;-;1;-;-;1;-;-;-;3;-;-;-;-;-;1;-;1;-;1;-;1;-;-;-;41
"291000 DARIO MEIRA";-;-;-;-;-;1;2;-;1;1;15;10;15;7;9;8;2;3;6;-;3;4;2;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;1;-;97
"291005 DIAS D'AVILA";-;-;-;1;1;3;1;4;1;3;-;1;3;2;1;2;5;1;3;1;6;1;-;3;2;1;5;1;3;2;2;1;3;3;1;-;-;1;1;2;1;2;3;-;-;-;2;-;-;1;-;1;-;-;81
"291010 DOM BASILIO";-;1;-;1;-;2;3;3;-;-;3;6;1;1;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;26
"291020 DOM MACEDO COSTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"291030 ELISIO MEDRADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"291040 ENCRUZILHADA";-;21;33;38;60;36;10;1;5;2;1;3;2;3;2;2;7;5;-;6;3;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;2;2;-;-;2;4;-;-;257
"291050 ENTRE RIOS";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"291060 ESPLANADA";-;-;1;3;1;2;-;-;-;-;-;-;-;1;1;3;-;-;-;2;1;1;6;1;1;1;1;3;1;1;1;-;1;2;1;-;3;3;1;1;-;1;3;-;1;-;-;2;-;1;1;-;-;-;53
"291070 EUCLIDES DA CUNHA";-;-;-;-;1;1;-;-;1;-;-;-;-;-;2;3;3;5;4;2;2;1;3;2;3;10;9;2;11;2;2;-;1;-;1;1;-;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;76
"291072 EUNAPOLIS";-;109;155;168;252;264;237;131;285;192;191;164;169;43;50;55;40;70;81;61;56;22;24;21;12;6;10;15;7;5;5;13;11;9;10;5;-;1;1;-;-;1;1;3;2;8;9;6;10;6;3;5;19;-;3023
"291075 FATIMA";-;1;-;-;1;-;-;1;-;1;-;-;1;-;-;1;-;1;1;1;1;-;2;7;4;1;1;1;5;1;2;1;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;39
"291077 FEIRA DA MATA";-;-;1;7;16;14;7;5;4;3;5;4;2;1;2;7;10;1;9;3;1;2;6;2;-;-;-;-;-;-;-;-;1;-;-;2;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;118
"291080 FEIRA DE SANTANA";-;35;40;52;60;131;202;161;34;39;49;53;57;48;47;40;36;45;69;52;64;68;86;89;104;87;128;154;187;189;147;166;154;127;117;149;111;87;76;79;76;70;49;62;54;34;38;55;47;23;29;27;16;-;4199
"291085 FILADELFIA";-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;2;-;1;2;4;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"291090 FIRMINO ALVES";-;-;-;-;-;-;-;-;-;-;2;-;1;-;3;2;5;4;2;2;2;2;3;2;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"291100 FLORESTA AZUL";-;1;1;2;3;5;-;8;11;20;17;38;31;50;62;32;43;49;35;35;26;13;10;11;5;2;-;1;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;515
"291110 FORMOSA DO RIO PRETO";-;1;1;6;7;11;7;13;5;10;16;74;104;150;140;111;92;98;69;92;87;39;23;18;8;5;4;3;1;2;1;-;-;-;1;-;-;1;1;1;1;-;-;-;-;-;2;1;-;-;-;2;1;-;1209
"291120 GANDU";-;2;1;1;1;7;1;2;2;2;4;5;8;7;10;7;6;5;15;12;5;6;8;2;5;3;2;3;2;1;2;1;2;3;-;-;1;1;3;1;-;-;1;-;-;-;-;-;-;1;-;-;3;-;154
"291125 GAVIAO";-;-;-;1;1;-;-;-;-;-;2;2;1;1;3;1;7;4;1;2;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"291130 GENTIO DO OURO";-;1;1;-;1;-;6;3;2;-;2;3;-;6;1;1;4;1;8;3;7;-;5;2;2;-;-;-;1;1;-;-;3;-;1;-;-;-;-;-;-;2;-;-;-;7;2;2;2;-;-;-;-;-;80
"291140 GLORIA";-;1;1;1;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;2;-;-;-;-;1;-;2;1;-;18
"291150 GONGOGI";-;2;-;1;-;-;1;3;1;-;2;2;3;-;-;-;-;1;1;3;5;7;1;3;2;1;-;5;1;1;-;-;-;-;-;2;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;51
"291160 GOVERNADOR MANGABEIRA";-;-;-;1;3;3;5;-;2;1;-;-;-;1;4;5;4;5;5;5;7;5;6;3;3;4;1;3;-;4;1;1;-;-;1;-;-;1;1;-;1;-;2;-;1;1;-;-;-;-;-;-;-;-;90
"291165 GUAJERU";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"291170 GUANAMBI";-;2;11;13;10;30;31;30;10;23;24;35;44;48;60;63;35;36;31;22;12;8;17;16;11;10;8;5;6;2;3;2;3;1;1;-;-;1;1;1;1;3;1;1;4;2;4;1;-;1;5;3;2;-;694
"291180 GUARATINGA";-;2;20;11;5;5;5;5;2;1;-;-;1;-;1;1;1;1;2;-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;70
"291185 HELIOPOLIS";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"291190 IACU";-;-;3;-;3;2;2;-;-;-;-;2;-;-;1;2;2;-;-;1;-;1;-;-;-;-;-;1;1;1;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;26
"291200 IBIASSUCE";1;-;3;2;7;14;45;14;8;3;8;12;-;6;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;1;1;-;1;3;4;6;-;-;-;1;-;145
"291210 IBICARAI";-;-;3;3;3;6;8;4;2;3;1;2;1;3;4;9;2;2;8;21;3;5;7;1;1;4;2;2;3;1;4;1;-;1;-;1;2;1;2;-;-;-;-;-;2;-;-;1;2;1;-;-;-;-;132
"291220 IBICOARA";-;-;2;3;22;19;37;18;-;-;-;2;2;2;3;3;1;1;15;26;9;9;16;13;8;2;-;1;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;217
"291230 IBICUI";-;1;-;4;2;1;2;5;5;8;30;42;34;29;18;11;18;5;5;6;4;-;4;-;4;-;-;1;1;1;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;1;4;-;3;-;1;-;-;-;253
"291240 IBIPEBA";-;-;1;1;-;-;-;-;-;-;-;1;1;1;-;1;2;1;4;10;8;6;3;1;-;-;1;1;1;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"291250 IBIPITANGA";-;7;20;40;40;48;40;28;15;1;17;6;4;7;1;1;4;1;2;9;2;8;5;4;2;3;-;-;-;-;2;-;1;-;1;-;1;-;3;1;1;-;-;1;1;2;-;-;1;2;3;4;5;-;344
"291260 IBIQUERA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"291270 IBIRAPITANGA";-;1;1;-;2;1;4;-;1;1;-;-;-;-;-;-;-;1;1;2;-;3;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;23
"291280 IBIRAPUA";-;6;-;13;9;16;10;17;2;5;1;1;1;2;1;-;-;1;-;-;1;1;-;1;2;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;94
"291290 IBIRATAIA";-;2;-;-;-;2;1;8;1;11;20;12;9;6;3;18;18;17;15;17;20;7;12;6;3;4;-;1;3;-;-;1;-;-;-;-;3;1;2;1;-;-;-;-;1;-;-;-;1;1;1;1;-;-;229
